Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Chi W., Dhaliwal D., Li O.Z., Lin T.-H.","35217673800;7003500040;8904992700;57139143100;","Voluntary reporting incentives and reporting quality: Evidence from a reporting regime change for private firms in Taiwan",2013,"Contemporary Accounting Research","30","4",,"1462","1489",,12,"10.1111/1911-3846.12003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890861204&doi=10.1111%2f1911-3846.12003&partnerID=40&md5=25ba1a539e565b6694ba0235d607f7e0","National Chengchi University, Taiwan; University of Arizona, United States; Korea University, South Korea; National University of Singapore, Singapore; National Kaohsiung University of Applied Sciences, Taiwan","Chi, W., National Chengchi University, Taiwan; Dhaliwal, D., University of Arizona, United States, Korea University, South Korea; Li, O.Z., National University of Singapore, Singapore; Lin, T.-H., National Kaohsiung University of Applied Sciences, Taiwan","This paper examines the effect of voluntary financial reporting on firms' reporting quality using a reporting regime change in Taiwan. Before 2001, Taiwan's Company Act imposed a mandatory public reporting requirement of filing audited financial statements on private firms with contributed capital exceeding a certain threshold. This requirement was rescinded in 2001 and private firms since have had discretion over public financial reporting. We divide private firms retroactively into two groups: voluntary reporting firms, those continuing the practice of filing financial statements after the regime change; and nonvoluntary reporting firms, those discontinuing the reporting practice after the regime change. We find that financial reporting quality is higher for voluntary reporting firms than for nonvoluntary reporting firms and that this quality difference translates into a lower cost of debt for voluntary reporting firms. Our results support the view that reporting incentives play an important role in determining reporting quality. © CAAA.",,,"Chi, W.; National Chengchi UniversityTaiwan",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84890861204
"Ye M., Simunic D.A.","55653314100;8409667000;","The economics of setting auditing standards",2013,"Contemporary Accounting Research","30","3",,"1191","1215",,14,"10.1111/j.1911-3846.2012.01191.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884730934&doi=10.1111%2fj.1911-3846.2012.01191.x&partnerID=40&md5=caa87c3791d09fe7d0a97237dacbfd4a","University of Toronto, Canada; University of British Columbia, Canada","Ye, M., University of Toronto, Canada; Simunic, D.A., University of British Columbia, Canada",[No abstract available],,,"Ye, M.; University of TorontoCanada",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84884730934
"Li J.","57191831877;","Accounting conservatism and debt contracts: Efficient liquidation and covenant renegotiation",2013,"Contemporary Accounting Research","30","3",,"1082","1098",,40,"10.1111/j.1911-3846.2012.1181.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884727497&doi=10.1111%2fj.1911-3846.2012.1181.x&partnerID=40&md5=7ce52a90440833555636f5fa583c7818","Carnegie Mellon University, United States","Li, J., Carnegie Mellon University, United States",[No abstract available],,,"Li, J.; Carnegie Mellon UniversityUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84884727497
"Baik B., Chae J., Choi S., Farber D.B.","24066615000;35304629600;55871148400;23491780200;","Changes in operational efficiency and firm performance: A frontier analysis approach",2013,"Contemporary Accounting Research","30","3",,"996","1026",,44,"10.1111/j.1911-3846.2012.01179.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884724620&doi=10.1111%2fj.1911-3846.2012.01179.x&partnerID=40&md5=cf4ff1c7c3a876450b86135c793d95b1","Seoul National University, South Korea; Lancaster University, United Kingdom; McGill University, Canada","Baik, B., Seoul National University, South Korea; Chae, J., Seoul National University, South Korea; Choi, S., Lancaster University, United Kingdom; Farber, D.B., McGill University, Canada",[No abstract available],,,"Baik, B.; Seoul National UniversitySouth Korea",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84884724620
"Arping S., Sautner Z.","9132577100;23502581400;","Did SOX section 404 make firms less opaque? Evidence from cross-listed firms",2013,"Contemporary Accounting Research","30","3",,"1133","1165",,24,"10.1111/j.1911-3846.2012.01188.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884724393&doi=10.1111%2fj.1911-3846.2012.01188.x&partnerID=40&md5=cdc7c00a835e96d55e6f9a4dd0e8cabd","University of Amsterdam and Tinbergen Institute, Netherlands; University of Amsterdam and Duisenberg School of Finance, Netherlands","Arping, S., University of Amsterdam and Tinbergen Institute, Netherlands; Sautner, Z., University of Amsterdam and Duisenberg School of Finance, Netherlands",[No abstract available],,,"Arping, S.; University of Amsterdam and Tinbergen InstituteNetherlands",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84884724393
"Goh B.W., Krishnan J., Li D.","35409327100;7006557137;57207160346;","Auditor reporting under section 404: The association between the internal control and going concern audit opinions",2013,"Contemporary Accounting Research","30","3",,"970","995",,21,"10.1111/j.1911-3846.2012.01180.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884723814&doi=10.1111%2fj.1911-3846.2012.01180.x&partnerID=40&md5=58f83f1cbe730d4990833c49d35e5d6d","Singapore Management University, Singapore; Temple University, United States; Tsinghua University, China","Goh, B.W., Singapore Management University, Singapore; Krishnan, J., Temple University, United States; Li, D., Tsinghua University, China",[No abstract available],,,"Goh, B.W.; Singapore Management UniversitySingapore",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84884723814
"Caskey J.","35219559800;","Discussion of ""the economics of setting auditing standards""",2013,"Contemporary Accounting Research","30","3",,"1216","1222",,,"10.1111/1911-3846.12008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884719467&doi=10.1111%2f1911-3846.12008&partnerID=40&md5=bd8595ea5e62507b184238e814c4791d","University of Texas, United States","Caskey, J., University of Texas, United States",[No abstract available],,,"Caskey, J.; University of TexasUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84884719467
"Van Der Stede W.A.","6506289363;","Discussion of ""the role of performance measures in the intertemporal decisions of business unit managers""",2013,"Contemporary Accounting Research","30","3",,"962","969",,2,"10.1111/1911-3846.12023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884716549&doi=10.1111%2f1911-3846.12023&partnerID=40&md5=4a1fa88461012899a4e4b0134a31f8d0","London School of Economics, United Kingdom","Van Der Stede, W.A., London School of Economics, United Kingdom",[No abstract available],,,"Van Der Stede, W.A.; London School of EconomicsUnited Kingdom",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84884716549
"Liao P.-C., Radhakrishnan S.","13605042500;35846986500;","A commitment-based explanation for outsourcing multiple tasks",2013,"Contemporary Accounting Research","30","3",,"1063","1081",,2,"10.1111/j.1911-3846.2012.01182.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884714853&doi=10.1111%2fj.1911-3846.2012.01182.x&partnerID=40&md5=03e9d6065a2c53275ded95b8fb7f11a2","National Taiwan University, Taiwan; University of Texas, Dallas, United States","Liao, P.-C., National Taiwan University, Taiwan; Radhakrishnan, S., University of Texas, Dallas, United States",[No abstract available],,,"Liao, P.-C.; National Taiwan UniversityTaiwan",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84884714853
"Dehaan E., Hodge F., Shevlin T.","55583770800;7003370770;6601990549;","Does voluntary adoption of a clawback provision improve financial reporting quality?",2013,"Contemporary Accounting Research","30","3",,"1027","1062",,56,"10.1111/j.1911-3846.2012.01183.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884710277&doi=10.1111%2fj.1911-3846.2012.01183.x&partnerID=40&md5=73810268136e3481e7e53355812bdc79","Stanford University, United States; University of Washington, United States; University of California, Irvine, United States","Dehaan, E., Stanford University, United States; Hodge, F., University of Washington, United States; Shevlin, T., University of California, Irvine, United States",[No abstract available],,,"Dehaan, E.; Stanford UniversityUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84884710277
"Chen X., Cheng Q., Dai Z.","55739054700;8417715100;23992068400;","Family ownership and CEO turnovers",2013,"Contemporary Accounting Research","30","3",,"1166","1190",,26,"10.1111/j.1911-3846.2012.01185.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884709502&doi=10.1111%2fj.1911-3846.2012.01185.x&partnerID=40&md5=dff4a78b9fbd66ff8e3a727cc5678b45","Singapore Management University, Singapore; University of Texas, Dallas, United States","Chen, X., Singapore Management University, Singapore; Cheng, Q., Singapore Management University, Singapore; Dai, Z., University of Texas, Dallas, United States",[No abstract available],,,"Chen, X.; Singapore Management UniversitySingapore",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84884709502
"Neu D., Everett J., Rahaman A.S.","6701826464;7102558461;6602103329;","Internal auditing and corruption within government: The case of the Canadian sponsorship program",2013,"Contemporary Accounting Research","30","3",,"1223","1250",,31,"10.1111/j.1911-3846.2012.01195.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884709040&doi=10.1111%2fj.1911-3846.2012.01195.x&partnerID=40&md5=5d73a16ed94623d7e4635974c6f9c6a3","York University, Canada; University of Calgary, Canada","Neu, D., York University, Canada; Everett, J., York University, Canada; Rahaman, A.S., University of Calgary, Canada",[No abstract available],,,"Neu, D.; York UniversityCanada",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84884709040
"Jones D.A.","12775352400;","Changes in the funded status of retirement plans after the adoption of SFAS No. 158: Economic improvement or balance sheet management?",2013,"Contemporary Accounting Research","30","3",,"1099","1132",,10,"10.1111/j.1911-3846.2012.01190.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884706513&doi=10.1111%2fj.1911-3846.2012.01190.x&partnerID=40&md5=d9badf32ae79084fdff95ebd9332e6c2","College of William and Mary, United States","Jones, D.A., College of William and Mary, United States",[No abstract available],,,"Jones, D.A.; College of William and MaryUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84884706513
"Fiolleau K., Hoang K., Jamal K., Sunder S.","55681268100;55681446400;6701540275;56079208100;","How do regulatory reforms to enhance auditor independence work in practice?",2013,"Contemporary Accounting Research","30","3",,"864","890",,51,"10.1111/1911-3846.12004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884706096&doi=10.1111%2f1911-3846.12004&partnerID=40&md5=36ecbb6d8052551e4f906a91b04927ea","University of Waterloo, Canada; Tulane University, United States; University of Alberta, Canada; Yale University, United States","Fiolleau, K., University of Waterloo, Canada; Hoang, K., Tulane University, United States; Jamal, K., University of Alberta, Canada; Sunder, S., Yale University, United States",[No abstract available],,,"Fiolleau, K.; University of WaterlooCanada",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84884706096
"Abernethy M.A., Bouwens J., Van Lent L.","7004386248;7801469520;6508259841;","The role of performance measures in the intertemporal decisions of business unit managers",2013,"Contemporary Accounting Research","30","3",,"925","961",,29,"10.1111/j.1911-3846.2012.01178.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884705693&doi=10.1111%2fj.1911-3846.2012.01178.x&partnerID=40&md5=d04b50aca67e40aef21f835e4246a7cc","University of Melbourne, Australia; Tilburg University, Netherlands","Abernethy, M.A., University of Melbourne, Australia; Bouwens, J., Tilburg University, Netherlands; Van Lent, L., Tilburg University, Netherlands",[No abstract available],,,"Abernethy, M.A.; University of MelbourneAustralia",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84884705693
"Jung B., Soderstrom N., Yang Y.S.","54581095400;7003594471;55199225200;","Earnings smoothing activities of firms to manage credit ratings*",2013,"Contemporary Accounting Research","30","2",,"645","676",,46,"10.1111/j.1911-3846.2012.01170.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879181546&doi=10.1111%2fj.1911-3846.2012.01170.x&partnerID=40&md5=4dcc3deacdf25dec80b3fcf7aa677d41","University of Hawaii at Manoa, United States; University of Colorado at Boulder, United States; University of Melbourne, Australia; University of Connecticut, United States","Jung, B., University of Hawaii at Manoa, United States; Soderstrom, N., University of Colorado at Boulder, United States, University of Melbourne, Australia; Yang, Y.S., University of Connecticut, United States",[No abstract available],,,"Jung, B.; University of Hawaii at ManoaUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879181546
"Mangen C.","36710275700;","Discussion of ""are analysts' cash flow forecasts naïve extensions of their own earnings forecasts?""",2013,"Contemporary Accounting Research","30","2",,"466","481",,3,"10.1111/care.12016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879178613&doi=10.1111%2fcare.12016&partnerID=40&md5=b499da954dbb2cb206ef2b265347abde","Concordia University, Canada","Mangen, C., Concordia University, Canada",[No abstract available],,,"Mangen, C.; Concordia UniversityCanada",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879178613
"Dambra M., Wasley C.E., Wu J.S.","55357152100;6507362682;37099355900;","Soft-talk management cash flow forecasts: Bias, quality, and stock price effects*",2013,"Contemporary Accounting Research","30","2",,"607","644",,7,"10.1111/j.1911-3846.2012.01167.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879176732&doi=10.1111%2fj.1911-3846.2012.01167.x&partnerID=40&md5=90d2280efdf56d53b72d3579ba2ff145","University of Rochester, United States","Dambra, M., University of Rochester, United States; Wasley, C.E., University of Rochester, United States; Wu, J.S., University of Rochester, United States",[No abstract available],,,"Dambra, M.; University of RochesterUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879176732
"Call A.C., Chen S., Tong Y.H.","26029695900;14044745200;15836013100;","Are analysts' cash flow forecasts naïve extensions of their own earnings forecasts?",2013,"Contemporary Accounting Research","30","2",,"438","465",,41,"10.1111/j.1911-3846.2012.01184.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879176346&doi=10.1111%2fj.1911-3846.2012.01184.x&partnerID=40&md5=b54e63954a78f5ed8604893342629486","University of Georgia, United States; University of Texas at Austin, United States; Nanyang Technological University, Singapore","Call, A.C., University of Georgia, United States; Chen, S., University of Texas at Austin, United States; Tong, Y.H., Nanyang Technological University, Singapore",[No abstract available],,,"Call, A.C.; University of GeorgiaUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879176346
"Chen L.H., Sami H.","55588253500;23398377500;","The impact of firm characteristics on trading volume reaction to the earnings reconciliation from IFRS to U.S. GAAP*",2013,"Contemporary Accounting Research","30","2",,"697","718",,16,"10.1111/j.1911-3846.2012.01168.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879175637&doi=10.1111%2fj.1911-3846.2012.01168.x&partnerID=40&md5=b96b6ed41dd96600e2a6a8bce15b8f31","Villanova University, United States; Lehigh University, United States","Chen, L.H., Villanova University, United States; Sami, H., Lehigh University, United States",[No abstract available],,,"Chen, L.H.; Villanova UniversityUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879175637
"Bhattacharya N., Desai H., Venkataraman K.","15753208600;7103112617;7006057244;","Does earnings quality affect information asymmetry? Evidence from trading costs*",2013,"Contemporary Accounting Research","30","2",,"482","516",,96,"10.1111/j.1911-3846.2012.01161.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879170124&doi=10.1111%2fj.1911-3846.2012.01161.x&partnerID=40&md5=aac6794d0035afef8ff8183e4ea1af13","Southern Methodist University, United States","Bhattacharya, N., Southern Methodist University, United States; Desai, H., Southern Methodist University, United States; Venkataraman, K., Southern Methodist University, United States",[No abstract available],,,"Bhattacharya, N.; Southern Methodist UniversityUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84879170124
"Caskey J., Hanlon M.","35219559800;7006788551;","Dividend policy at firms accused of accounting fraud",2013,"Contemporary Accounting Research","30","2",,"818","850",,15,"10.1111/j.1911-3846.2012.01173.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879169285&doi=10.1111%2fj.1911-3846.2012.01173.x&partnerID=40&md5=04eee04f54e88149e2dee49c395b32bd","University of Texas, United States; Massachusetts Institute of Technology, United States","Caskey, J., University of Texas, United States; Hanlon, M., Massachusetts Institute of Technology, United States",[No abstract available],,,"Caskey, J.; University of TexasUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879169285
"Chen X., Cheng Q., Lo A.K.","55739054700;8417715100;55463805000;","Accounting restatements and external financing choices*",2013,"Contemporary Accounting Research","30","2",,"750","779",,35,"10.1111/j.1911-3846.2012.01171.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879165000&doi=10.1111%2fj.1911-3846.2012.01171.x&partnerID=40&md5=2e0f3f91210e31e9607b93c5fa9af3ed","Singapore Management University, Singapore; Singapore Management University, Singapore; Boston College, United States","Chen, X., Singapore Management University, Singapore; Cheng, Q., Singapore Management University, Singapore; Lo, A.K., Boston College, United States",[No abstract available],,,"Chen, X.; Singapore Management UniversitySingapore",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84879165000
"Chen C.","24461336900;","Time-varying earnings persistence and the delayed stock return reaction to earnings announcements",2013,"Contemporary Accounting Research","30","2",,"549","578",,9,"10.1111/j.1911-3846.2012.01165.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879163489&doi=10.1111%2fj.1911-3846.2012.01165.x&partnerID=40&md5=3bdaf5641b1b2ceb97db6560d5908a2e","University of Waterloo, Canada","Chen, C., University of Waterloo, Canada",[No abstract available],,,"Chen, C.; University of WaterlooCanada",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879163489
"Skaife H.A., Wangerin D.D.","23493817800;55382845400;","Target financial reporting quality and M&A deals that go bust*",2013,"Contemporary Accounting Research","30","2",,"719","749",,36,"10.1111/j.1911-3846.2012.01172.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879157290&doi=10.1111%2fj.1911-3846.2012.01172.x&partnerID=40&md5=8763369b1b6590cd0f8b647185630b7b","University of Wisconsin-Madison, United States; Michigan State University, United States","Skaife, H.A., University of Wisconsin-Madison, United States; Wangerin, D.D., Michigan State University, United States",[No abstract available],,,"Skaife, H.A.; University of Wisconsin-MadisonUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879157290
"Bentley K.A., Omer T.C., Sharp N.Y.","36198095000;6506254393;36474094000;","Business strategy, financial reporting irregularities, and audit effort",2013,"Contemporary Accounting Research","30","2",,"780","817",,108,"10.1111/j.1911-3846.2012.01174.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879153621&doi=10.1111%2fj.1911-3846.2012.01174.x&partnerID=40&md5=6b51e77f3fa3b3e827abd36e2d9d5fae","Texas A and M University, United States; University of New South Wales, Australia","Bentley, K.A., University of New South Wales, Australia; Omer, T.C., Texas A and M University, United States; Sharp, N.Y., Texas A and M University, United States",[No abstract available],,,"Bentley, K.A.; University of New South WalesAustralia",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879153621
"Blay A.D., Geiger M.A.","10739753400;7103275196;","Auditor fees and auditor independence: Evidence from going concern reporting decisions*",2013,"Contemporary Accounting Research","30","2",,"579","606",,77,"10.1111/j.1911-3846.2012.01166.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879149916&doi=10.1111%2fj.1911-3846.2012.01166.x&partnerID=40&md5=591b141a6bb0c459db79a604c289698d","Florida State University, United States","Blay, A.D., Florida State University, United States; Geiger, M.A.",[No abstract available],,,"Blay, A.D.; Florida State UniversityUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879149916
"Prakash R., Sinha N.","56226254900;52864678900;","Deferred revenues and the matching of revenues and expenses*",2013,"Contemporary Accounting Research","30","2",,"517","548",,14,"10.1111/j.1911-3846.2012.01164.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879137908&doi=10.1111%2fj.1911-3846.2012.01164.x&partnerID=40&md5=4a080543eb6750314fb8d6c1e25bf70b","Rochester Institute of Technology, United States; Boston University, United States","Prakash, R., Rochester Institute of Technology, United States; Sinha, N., Boston University, United States",[No abstract available],,,"Prakash, R.; Rochester Institute of TechnologyUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879137908
"Wen X.","37022469200;","Voluntary disclosure and investment*",2013,"Contemporary Accounting Research","30","2",,"677","696",,8,"10.1111/j.1911-3846.2012.01169.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879135457&doi=10.1111%2fj.1911-3846.2012.01169.x&partnerID=40&md5=7c6bf8d5e69b8aa36335290298e35988","University of Illinois at Chicago, United States","Wen, X., University of Illinois at Chicago, United States",[No abstract available],,,"Wen, X.; University of Illinois at ChicagoUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84879135457
"Shi C., Pukthuanthong K., Walker T.","8266360300;14825851600;8448878800;","Does disclosure regulation work? Evidence from international ipo markets",2013,"Contemporary Accounting Research","30","1",,"356","387",,18,"10.1111/j.1911-3846.2012.01158.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875540680&doi=10.1111%2fj.1911-3846.2012.01158.x&partnerID=40&md5=e28ffdc13c4b651b9df84fc5a7e6f020","National University of Singapore, Singapore; San Diego State University, United States; Concordia University, Canada","Shi, C., National University of Singapore, Singapore; Pukthuanthong, K., San Diego State University, United States; Walker, T., Concordia University, Canada","This study examines whether IPO disclosure requirements mandated by countries' securities laws are associated with variation in IPO underpricing in international IPO markets. Our empirical analysis uses a unique sample of 6,025 IPOs from 34 countries over the period from 1995 to 2002. We show for the first time that the stringency of disclosure requirements for IPO prospectuses is negatively associated with the extent of IPO underpricing, after controlling for various country- and firm-level determinants of underpricing. Moreover, we find that the disclosure effect on IPO underpricing is moderated by the extent of a country's capital market integration. Taken together, our findings are consistent with the view that increased disclosure regulation appears to reduce IPO underpricing and hence the cost of equity, and that institutional factors such as capital market integration play an important role in understanding the economic consequences of disclosure regulation in international IPO markets. © 2012 The Canadian Academic Accounting Association.",,,"Shi, C.; National University of SingaporeSingapore",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84875540680
"Callen J.L., Khan M., Lu H.","7102556334;55893701300;36606628300;","Accounting quality, stock price delay, and future stock returns",2013,"Contemporary Accounting Research","30","1",,"269","295",,67,"10.1111/j.1911-3846.2011.01154.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875535742&doi=10.1111%2fj.1911-3846.2011.01154.x&partnerID=40&md5=f4ceef894dc1827ab6e557f49223bcb1","University of Toronto, Canada; University of Minnesota, United States","Callen, J.L., University of Toronto, Canada; Khan, M., University of Minnesota, United States; Lu, H., University of Toronto, Canada","In frictionless capital markets with complete information and rational investors, stock prices adjust to new information instantaneously and completely. However, a substantial body of research studies information imperfections such as asymmetric information and incomplete information. Information imperfections potentially hinder timely price discovery and are likely associated with delayed stock price adjustment to information. Our first research question therefore is whether the quality of accounting information (or ""accounting quality"") is one such information imperfection that is associated with cross-sectional variation in stock price delay. We define accounting quality as the precision with which financial reports convey information to equity investors about the firm's expected cash flows. Poor accounting quality is likely associated with higher expected returns through uncertainty about stock valuation parameters and incomplete information. Our second research question therefore is whether the accounting quality component of price delay is associated with higher future stock returns. Consistent with our hypotheses, the results show that poor accounting quality is associated with delayed price adjustment and higher future stock returns. Thus, accounting quality plays a role in timely stock price discovery. © 2012 The Canadian Academic Accounting Association.",,,"Callen, J.L.; University of TorontoCanada",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84875535742
"Wongsunwai W.","53873457400;","The effect of external monitoring on accrual-based and real earnings management: Evidence from venture-backed initial public offerings",2013,"Contemporary Accounting Research","30","1",,"296","324",,59,"10.1111/j.1911-3846.2011.01155.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875535247&doi=10.1111%2fj.1911-3846.2011.01155.x&partnerID=40&md5=ab9e5ee1c9f4791357dc6238f6113193","Northwestern University, United States","Wongsunwai, W., Northwestern University, United States","This paper investigates the effect of venture capitalist (VC) quality on earnings management in firms conducting initial public offerings of their equity stock, focusing on manipulation of both accruals and real activities. I develop a measure of VC quality based on a principal components factor analysis using data that are obtainable for virtually all VC firms. This metric is highly correlated with VC funds' financial returns, and with the likelihood of successful exits through initial public offerings or trade sales. After going public, companies backed by higher quality VCs have lower abnormal accruals, lower earnings management through real activities manipulation, and a lower likelihood of financial restatement. Companies backed by top-quartile VCs do not appear to engage in real activities manipulation as a substitute for accruals manipulation. Companies backed by lower-tier VCs exhibit earnings management behaviors which are indistinguishable from those of non-VC-backed companies. The results continue to hold when controlling for endogeneity. Overall, the results suggest that higher quality VCs are better able to constrain opportunistic financial reporting by their portfolio companies going public. © 2012 The Canadian Academic Accounting Association.",,,"Wongsunwai, W.; Northwestern UniversityUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84875535247
"Francis J.R., Michas P.N., Seavey S.E.","7201708540;53984772500;55255761900;","Does audit market concentration harm the quality of audited earnings? Evidence from audit markets in 42 countries",2013,"Contemporary Accounting Research","30","1",,"325","355",,99,"10.1111/j.1911-3846.2012.01156.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875524610&doi=10.1111%2fj.1911-3846.2012.01156.x&partnerID=40&md5=989ffc5fb9f94825a352fc3a6f31839f","University of Missouri-Columbia, United States; University of Arizona, United States; University of Nebraska-Lincoln, United States","Francis, J.R., University of Missouri-Columbia, United States; Michas, P.N., University of Arizona, United States; Seavey, S.E., University of Nebraska-Lincoln, United States","Audit regulators around the world have expressed concern over market dominance by Big 4 accounting firms and the potential adverse effect it may have on the quality of audited financial statements. We use cross-country variation in the audit market structure of 42 countries to examine two separate aspects of Big 4 dominance: (1) Big 4 market concentration as a group relative to non-Big 4 auditors; and (2) concentration within the Big 4 group in which one or more of the Big 4 firms is dominant relative to the other Big 4 firms. We find that in countries where the Big 4 (as a group) conduct more listed company audits, both Big 4 and non-Big 4 clients have higher quality audited earnings compared to clients in countries with smaller Big 4 market shares. In contrast, in countries where there is a greater concentration within the Big 4 group, we find that Big 4 clients have lower quality audited earnings compared to countries with more evenly distributed market shares among the Big 4. Thus concentration within the Big 4 group appears to be detrimental to audit quality in a country and of legitimate concern to regulators and policymakers. However, Big 4 dominance per se does not appear to harm audit quality and is in fact associated with higher earnings quality, after controlling for other country characteristics that potentially affect earnings quality. © 2012 The Canadian Academic Accounting Association.",,,"Francis, J.R.; University of Missouri-ColumbiaUnited States",,,08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-84875524610
