Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Bryer R.","6602766525;","Americanism and financial accounting theory - Part 2: The 'modern business enterprise', America's transition to capitalism, and the genesis of management accounting",2013,"Critical Perspectives on Accounting","24","4-5",,"273","318",,18,"10.1016/j.cpa.2012.09.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878112735&doi=10.1016%2fj.cpa.2012.09.002&partnerID=40&md5=f2c01b813c48b908216b9d47a806f681","Warwick Business School, University of Warwick, Coventry CV4 7 AL, United Kingdom","Bryer, R., Warwick Business School, University of Warwick, Coventry CV4 7 AL, United Kingdom","The paper uses accounting evidence to explore when and how capitalism came to America. It continues the search for capitalists in American history begun in 'Americanism and financial accounting theory. Part 1: Was America Born Capitalist?' Part 1 concluded that America was not 'born capitalist' in Marx's sense, and that the capitalist mentality had not appeared in farming even by the late 19th century, on southern slave plantations by the Civil War, or in manufacturing enterprises by the 1830s. This paper (Part 2) challenges Alfred Chandler's thesis that the 'modern business enterprise' brought 'a new type of capitalism' from around the mid-19th century. It re-examines accounting evidence from the Boston textile mills, the railroads, and the iron and steel industry. It concludes that the Boston Associates who historians often see as 'proto-capitalists', the 'managerial capitalists' Chandler sees on the railroads, and the 'entrepreneurial capitalists' he sees in the iron and steel industry and elsewhere, remained semi-capitalists because their capitals and workers were not 'free'. The paper re-examines the 'costing renaissance', the introduction and spread of product costing, standard costing, ROI and flexible budgets, and the evidence in Chandler's and Johnson and Kaplan's studies of the DuPont Powder Company and General Motors. This suggests that capitalism only appeared in America by around 1900, after more than two decades of intense conflict between 'capital and labour', and became established by the 1920s. This is the critical turning point in American business history, not the appearance of 'managerial capitalism', the paper argues. It concludes that America did not catch up with British capitalism until the late 1920s because its ruling elite faced an ideological problem created by its exceptional transition from a society of simple commodity producers and semi-capitalists, particularly the threat of popular socialism. The final paper, Part 3: 'Adam Smith, the rise and fall of socialism, and Irving Fisher's theory of accounting', argues that Fisher made a seminal contribution to solving this problem, but his legacy is a pathological theory of financial accounting. © 2012 Elsevier Ltd.","Accounting history; Capitalism; Critical; Public interest; Social",,"Bryer, R.; Warwick Business School, , Coventry CV4 7 AL, United Kingdom; email: Rob.Bryer@wbs.ac.uk",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84878112735
"Tyson T.N., Oldroyd D., Fleischman R.K.","7006617003;57033015200;8745379600;","Was America born capitalist? A counter view",2013,"Critical Perspectives on Accounting","24","4-5",,"379","396",,6,"10.1016/j.cpa.2013.01.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878107719&doi=10.1016%2fj.cpa.2013.01.001&partnerID=40&md5=399da34915e9e4a100316cd293fd0018","Department of Accounting and Finance, Bittner School of Business, St. John Fisher College, Rochester, NY 14618, United States; Durham University Business School, Queen's Campus, Stockton TS17 6BH, United Kingdom; Department of Accountancy, John Carroll University, University Heights, OH 44118, United States","Tyson, T.N., Department of Accounting and Finance, Bittner School of Business, St. John Fisher College, Rochester, NY 14618, United States; Oldroyd, D., Durham University Business School, Queen's Campus, Stockton TS17 6BH, United Kingdom; Fleischman, R.K., Department of Accountancy, John Carroll University, University Heights, OH 44118, United States","This paper is a response to Part 1 of Rob Bryer's analysis of American business consciousness in the period prior to the mid-1800s. It argues that RB's historical model for tracking the transition to capitalism in the US based on accounting signatures is too simplistic, and that the evidence he presents is ambiguous, relying as it does on the interpretation of secondary sources. The paper questions RB's unique definition of capitalism as well as his conception of a clear point of divide between the capitalist and pre-capitalist worlds, and argues that the capitalist mentality or spirit existed in America long before the early 20th century based on current evidence. © 2013 Elsevier Ltd.","Capitalism; Critical; History; Public Interest",,"Tyson, T.N.; Department of Accounting and Finance, , Rochester, NY 14618, United States; email: ttyson@sjfc.edu",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84878107719
"Mäkelä H.","35424267600;","On the ideological role of employee reporting",2013,"Critical Perspectives on Accounting","24","4-5",,"360","378",,20,"10.1016/j.cpa.2012.11.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878107450&doi=10.1016%2fj.cpa.2012.11.004&partnerID=40&md5=752e158f0b59af918854abdb5d56ac56","School of Management, University of Tampere, FIN-33014, Finland","Mäkelä, H., School of Management, University of Tampere, FIN-33014, Finland","This paper analyzes narrative employee reporting and problematizes corporate talk about employees. Annual and CSR reports of the 25 biggest Finnish companies from the year 2008 are investigated, and the CEO letters and the special sections addressing employee-related issues are analyzed. The study employs the concept of ideological strategies as developed by Eagleton (1991/2007) to analyze the ideologies underlying employee reporting. The analysis shows that corporate disclosure, though relatively developed in some areas, still paints a partial picture of people within companies. Employees are presented in a fairly narrow, mechanistic manner as efficiently aiming at a kind of development and growth of [only] instrumental value to companies, and not as complex, individual human beings possessing a variety of qualities and needs. The study reveals how corporate talk presents the relationship between companies and labor according to a unitarist perception. Particularly, the study shows how corporate talk works to naturalize and universalize this ideological claim and, hence, hide its contingent nature. The study adds to an increasing body of accounting literature using interpretive and critical approaches to analyze corporate disclosures and to study the less developed area of narrative employee reporting. The study also highlights the possible advantages of social accounting. © 2012 Elsevier Ltd.","Corporate disclosure; Critical; Employees; Social",,"Mäkelä, H.; School of Management, , FIN-33014, Finland; email: hannele.makela@uta.fi",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84878107450
"Mahoney L.S., Thorne L., Cecil L., LaGore W.","8381472600;7005963258;55371727500;55745283700;","A research note on standalone corporate social responsibility reports: Signaling or greenwashing?",2013,"Critical Perspectives on Accounting","24","4-5",,"350","359",,166,"10.1016/j.cpa.2012.09.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878107047&doi=10.1016%2fj.cpa.2012.09.008&partnerID=40&md5=b1f4b490754e9bf681f7c5571a2edf6b","Eastern Michigan University, 425 Owen Hall, Ypsilanti, MI 48197, United States; York University, 4700 Keele St., North York, ON M3J 1P3, Canada; Eastern Michigan University, United States","Mahoney, L.S., Eastern Michigan University, 425 Owen Hall, Ypsilanti, MI 48197, United States; Thorne, L., York University, 4700 Keele St., North York, ON M3J 1P3, Canada; Cecil, L., Eastern Michigan University, United States; LaGore, W., Eastern Michigan University, 425 Owen Hall, Ypsilanti, MI 48197, United States","Over the past two decades, more and more U.S. firms are voluntarily issuing costly standalone Corporate Social Responsibility (CSR) Reports. Nevertheless, firms' motivations for issuing standalone CSR Reports are not clear. In this paper, we consider two different explanations: signaling and greenwashing. The first explanation, signaling, proposes that firms use standalone CSR Reports as a signal of their superior commitment to CSR, which suggests firms with stronger social and environmental records will be more likely to issue standalone CSR Reports as compared to those without. The second explanation, greenwashing, proposes that firms use standalone CSR Reports to pose as "" good"" corporate citizens even when they do not have stronger social and environmental records. To provide insight into these explanations we compare the CSR performance scores of firms that issue CSR reports to those firms that do not. We control for firm size, leverage, profitability and industry. We find that firms that voluntarily issue standalone CSR Reports generally have higher CSR performance scores, which suggests that firms are using voluntary CSR Reports to publicize stronger social and environmental records to stakeholders. © 2012 Elsevier Ltd.","Environmental; Social; Sustainability",,"Mahoney, L.S.; Eastern Michigan University, 425 Owen Hall, Ypsilanti, MI 48197, United States; email: lois.mahoney@emich.edu",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84878107047
"Roslender R.","6603377492;","Stuck in the middle with who? (Belatedly) engaging with Laughlin while becoming re-acquainted with Merton and middle range theorising",2013,"Critical Perspectives on Accounting","24","3",,"228","241",,6,"10.1016/j.cpa.2012.07.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876344741&doi=10.1016%2fj.cpa.2012.07.005&partnerID=40&md5=34cd095c79e28f778ae1ce9117c6df00","School of Business, University of Dundee, Dundee, United Kingdom","Roslender, R., School of Business, University of Dundee, Dundee, United Kingdom","The paper engages with Laughlin's 1995 and 2004 contributions to the literature on accounting research methodology, seeking to critique and thereby extend his insights. It does so at a time when the discussion of methodological issues appears less important to many empirical accounting researchers than demonstrating a familiarity with the growing range of theoretical perspectives available to pursue such enquiries. The paper initially outlines Laughlin's original and revised frameworks, following which a number of the resultant attributions of specific schools of thought are questioned. The original categorisation exercise is concluded still to offer an insightful basis on which to compare and contrast empirical research approaches. For this reason, the same exercise is extended to locate three further, currently popular ways of seeing: institutional theory, actor network theory and practice theory. The focus then shifts to a more detailed exploration of the relationship that exists between Laughlin's idea of middle range thinking and Merton's characterisation of middle range theory and theorisation. Informed by the resultant insights, the middle range or substantive theory credentials of a range of schools of thought currently widely subscribed in interdisciplinary accounting research are then examined. © 2012 Elsevier Ltd.","Methodology; Middle range theory; Schools of thought; Ways of seeing",,"Roslender, R.; School of Business, , Dundee, United Kingdom; email: r.roslender@dundee.ac.uk",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84876344741
"Tucker B.","55583300600;","Environmental disturbances, organizational transitions and transformations: A view from the dark side",2013,"Critical Perspectives on Accounting","24","3",,"242","259",,9,"10.1016/j.cpa.2012.01.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876341111&doi=10.1016%2fj.cpa.2012.01.007&partnerID=40&md5=8ef4538f166631e6059c1945e132fe4f","School of Commerce, University of South Australia, GPO Box 2471, Adelaide, SA 5001, Australia","Tucker, B., School of Commerce, University of South Australia, GPO Box 2471, Adelaide, SA 5001, Australia","Published over two decades ago, "" . Environmental Disturbances and Organizational Transitions and Transformations: Some Alternative Models"" (. Laughlin, 1991), presents a comprehensive view of what choices may be available to organizations in navigating the change process. Laughlin's discussion also provides some rationale for why organizations may pursue particular pathways in response to environmental disturbances. Responding to his call to future researchers, the current paper builds upon Laughlin's work by drawing on Social Network Theory (SNT) as offering an explanation about how the dynamic processes implicit in his framework may operate in effecting change within organizations and as a consequence, why particular pathways may be adopted. While Laughlin's initial premise and consequent contentions are grounded largely in critical theory, in augmenting his framework with insights derived from SNT, this paper contends that the dynamic processes invoked in response to environmental disturbances are capable of being operationalized, generalized and tested. Laughlin's framework therefore offers a foundation for a positivist frame of reference, pointing to the amenability of the framework to further investigation from researchers from a diverse range of research traditions. © 2012 Elsevier Ltd.","Critical; Organizational change; Social; Social Network Theory",,"Tucker, B.; School of Commerce, GPO Box 2471, Adelaide, SA 5001, Australia; email: basil.tucker@unisa.edu.au",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84876341111
"Power M.","7102066805;","Theory and theorization: A comment on Laughlin and Habermas",2013,"Critical Perspectives on Accounting","24","3",,"225","227",,6,"10.1016/j.cpa.2012.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876337552&doi=10.1016%2fj.cpa.2012.06.004&partnerID=40&md5=61a1accd605e83166dce308000d26a21","London School of Economics and Political Science, Houghton Street, London, WC2A2AE, United Kingdom","Power, M., London School of Economics and Political Science, Houghton Street, London, WC2A2AE, United Kingdom","This essay highlights Richard Laughlin's contribution to the theorization of organizations using elements of Habermas's critical social theory. Specifically it discusses an early paper - Laughlin (1987) - and suggest how this shapes a cumulative programme of work to operationalise Habermas's key ideas at the organizational level. © 2012 Elsevier Ltd.","Critical; Habermas; Theorization; Theory",,"Power, M.; London School of Economics and Political Science, Houghton Street, London, WC2A2AE, United Kingdom; email: m.k.power@lse.ac.uk",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84876337552
"Brown J., Dillard J.","55724455400;7006131010;","Critical accounting and communicative action: On the limits of consensual deliberation",2013,"Critical Perspectives on Accounting","24","3",,"176","190",,69,"10.1016/j.cpa.2012.06.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876332549&doi=10.1016%2fj.cpa.2012.06.003&partnerID=40&md5=fb6406db5bf4d86ad2513a151b024593","School of Accounting and Commercial Law, Victoria University of Wellington, PO Box 600, Wellington, New Zealand; Queens University - Belfast, Victoria University of Wellington, New Zealand; Portland State University, Portland, OR 97201, United States","Brown, J., School of Accounting and Commercial Law, Victoria University of Wellington, PO Box 600, Wellington, New Zealand; Dillard, J., Queens University - Belfast, Victoria University of Wellington, New Zealand, Portland State University, Portland, OR 97201, United States","Richard Laughlin's work provides a framework for scholarly engagement that includes process (middle range thinking), a societal model of administration, and a means for reflexive and collective decision-making. The framework draws on Habermas' theory of communicative action, which is underpinned by a deliberative, consensus-oriented conceptualization of democracy. Based on recent developments in political theory and related applied fields, we argue that deliberative democracy is only one of several democratic bases useful in understanding and/or improving accounting and accountability systems to better meet the needs of diverse contemporary societies. In particular, we contend that, in relying on Habermasian-style deliberative democracy, Laughlin's conceptualizations do not fully account for the dimensions of disagreement and difference in democratic interactions. Drawing on the work of agonistic political theorists and studies from the applied fields of communicative planning and critical policy analysis, we argue that deliberative democracy approaches based on ideal speech criteria and universalistic consensus need to be balanced with theorizations that recognize the reality and value of more open-ended and unfinalizable struggles among actors with different histories, cultures, and/or ideological orientations. While cognizant of the challenges involved in bridging deliberative-agonistic conceptualizations of democracy, such endeavors provide opportunities for (re)theorizations that offer promise for enriching critical accounting by, as we argue, reinforcing the critical/political in critical accounting. To this end, we consider possibilities of forging links between Laughlin's work and our own proposals for dialogic/polylogic accountings based on agonistic democracy in an effort to foster more enabling accounting praxis. © 2012 Elsevier Ltd.","Communicative action; Critical; Democracy; Habermas; Praxis; Public interest",,"Brown, J.; School of Accounting and Commercial Law, PO Box 600, Wellington, New Zealand; email: judy.brown@vuw.ac.nz",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84876332549
"Gallhofer S., Haslam J., Yonekura A.","6602905467;7005340817;54952088900;","Further critical reflections on a contribution to the methodological issues debate in accounting",2013,"Critical Perspectives on Accounting","24","3",,"191","206",,5,"10.1016/j.cpa.2012.09.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876322324&doi=10.1016%2fj.cpa.2012.09.005&partnerID=40&md5=49f1b0143f9a37298c27a28788b6bb2f","Queen Mary University of London, United Kingdom; Durham University, United Kingdom; Heriot-Watt University, United Kingdom","Gallhofer, S., Queen Mary University of London, United Kingdom; Haslam, J., Durham University, United Kingdom; Yonekura, A., Heriot-Watt University, United Kingdom","Laughlin's (1995) contribution to the methodological issues debate in accounting (Laughlin R. Empirical research in accounting: alternative approaches and a case for "" middle-range"" thinking. Accounting, Auditing & Accountability Journal 1995;8(1):53-87.) is often cited. Here, we assess and clarify the contribution, including in reflecting upon some critical reception. We initially provide an overview of Laughlin (1995), enhancing appreciation of this by relating it to prior work. We then appraise some previous critical assessments of Laughlin (1995) and take into consideration Laughlin's interaction therewith. We go on to elaborate our own critical appreciation. We conclude that Laughlin (1995) substantively provides for a number of insights that continue to be positive for the development of research into accounting and related practices. Developing our analysis, we indicate the continuing strengths of a German critical theoretical orientation in researching and developing theoretical appreciation of accounting and related practices today. © 2012 Elsevier Ltd.","Critical; Public interest; Research methodology",,"Haslam, J.; Durham UniversityUnited Kingdom; email: jim.haslam@durham.ac.uk",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84876322324
"Broadbent J.","57207505186;","Building on foundations: Analysing and developing the work of Richard Laughlin",2013,"Critical Perspectives on Accounting","24","3",,"173","175",,1,"10.1016/j.cpa.2012.09.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876318479&doi=10.1016%2fj.cpa.2012.09.006&partnerID=40&md5=246fc4002dabade8b32ca56624097489","Royal Holloway, University of London, United Kingdom; University of Roehampton, United Kingdom","Broadbent, J., Royal Holloway, University of London, United Kingdom, University of Roehampton, United Kingdom",[No abstract available],,,"Broadbent, J.; School of Management, , Egham TW20 0EX, United Kingdom; email: jane.broadbent@rhul.ac.uk",,,10452354,,,,"English","Crit. Perspect. Account.",Editorial,"Final","",Scopus,2-s2.0-84876318479
"Lehman G.","7102278341;","Critical reflections on Laughlin's middle range research approach: Language not mysterious?",2013,"Critical Perspectives on Accounting","24","3",,"211","224",,7,"10.1016/j.cpa.2012.07.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876314660&doi=10.1016%2fj.cpa.2012.07.003&partnerID=40&md5=bd24e6360e64dfc79391c773002db37c","School of Commerce, University of South Australia, North Terrace, Adelaide SA 5000, Australia","Lehman, G., School of Commerce, University of South Australia, North Terrace, Adelaide SA 5000, Australia","Professor Richard Laughlin is renowned for applying critical insights from the German philosopher, Jurgen Habermas. His middle range research approach has explored many accounting problems such as public-private partnerships, health care reforms and how accounting impacts cultural issues. Laughlin's work re-conceptualises accountability in terms of cultural analysis, language and systems theory. Users of his work may encounter issues associated with: (1) understanding how to judge assertoric statements concerning various truth claims; (2) exploring the dichotomy between the secular and sacred; and (3) examining whether language simply designates meaning or opens us to interpretive new pathways. © 2012 Elsevier Ltd.","Accountability; Charles taylor; Critical; Discourse theory; Habermas; Hermeneutics; Public interest",,"Lehman, G.; School of Commerce, , Adelaide, SA 5000, Australia; email: Glen.Lehman@unisa.edu.au",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84876314660
"Gray R.","35386612600;","Standing on the (skeletal) shoulders of a (middle-range) giant: Acknowledging intellectual debt",2013,"Critical Perspectives on Accounting","24","3",,"207","210",,1,"10.1016/j.cpa.2012.07.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876301175&doi=10.1016%2fj.cpa.2012.07.004&partnerID=40&md5=957ae8df0193241a960124f59f1cb5a2","School of Management, University of St Andrews, Gateway Building, North Haugh, St Andrews, Fife, Scotland KY16 9SS, United Kingdom","Gray, R., School of Management, University of St Andrews, Gateway Building, North Haugh, St Andrews, Fife, Scotland KY16 9SS, United Kingdom",[No abstract available],"Critical; Environmental; Public interest; Social; Sustainability",,"Gray, R.; School of Management, Gateway Building, North Haugh, St Andrews, Fife, Scotland KY16 9SS, United Kingdom; email: rhg1@st-andrews.ac.uk",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84876301175
"Carmona S.","57190397526;","Accounting curriculum reform? The devil is in the detail",2013,"Critical Perspectives on Accounting","24","2",,"113","119",,14,"10.1016/j.cpa.2012.03.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875279774&doi=10.1016%2fj.cpa.2012.03.004&partnerID=40&md5=3c04b7f2a62b70dc69553ce325b61066","IE Business School, Calle Pinar 15-1, 28006 Madrid, Spain","Carmona, S., IE Business School, Calle Pinar 15-1, 28006 Madrid, Spain","Chabrak and Craig's paper (2013) draws on a number of assumptions that require qualification. In particular, I focus on the following aspects: (i) purpose of reform, (ii) faculty, (iii) students, (iv) degree in management/accounting, and (v) educational materials. In retrospect, calls for the reform of the accounting curriculum have been rather unsuccessful. Therefore rather than waiting for the implementation of some "" grand"" reform, I encourage an individual approach to this important issue. In this regard, the commentary concludes with some specific suggestions to instill critical thinking in accounting students. © 2012 Elsevier Ltd.","Accounting education; Critical; Curriculum reform, Critical thinking; Degrees in management; Pedagogy",,"Carmona, S.; IE Business School, Calle Pinar 15-1, 28006 Madrid, Spain; email: salvador.carmona@ie.edu",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84875279774
"Lehman C.R.","8901815700;","Knowing the unknowable and contested terrains in accounting",2013,"Critical Perspectives on Accounting","24","2",,"136","144",,16,"10.1016/j.cpa.2012.03.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875278093&doi=10.1016%2fj.cpa.2012.03.005&partnerID=40&md5=87b326e90f30f5109f4289bac5f0e8d0","Department of Accounting Taxation and Legal Studies in Business, Hofstra University, Hempstead, NY 11549, United States","Lehman, C.R., Department of Accounting Taxation and Legal Studies in Business, Hofstra University, Hempstead, NY 11549, United States","Creating visibilities and breaking silences are powerful legacies of critical accounting research and education. This paper, promoting that we further develop our understandings of how ideas are created, reveals how language is nuanced, power is embed in accounting technology, and accounting education crafts and restricts meaning. Particular ways of knowing in accounting education are appraised as well as emerging approaches to critical and ethical accounting education in order to deliberate: how can we foster a truly critical framework by which educators and students can "" think different"" and what can be done to promote sustainable, principled, and nuanced business practices? Our views of the morality of our world, how social structures affect ways of knowing, and what disrupts and challenges the status quo are particularly of concern to promote social transformation and justice. © 2012 Elsevier Ltd.","Accountability; Critical accounting; Discourse; Ethics; Neo-liberalism; Social justice",,"Lehman, C.R.; Department of Accounting Taxation and Legal Studies in Business, , Hempstead, NY 11549, United States; email: Cheryl.R.Lehman@Hofstra.edu",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84875278093
"Farjaudon A.-L., Morales J.","55390056000;55391484800;","In search of consensus: The role of accounting in the definition and reproduction of dominant interests",2013,"Critical Perspectives on Accounting","24","2",,"154","171",,39,"10.1016/j.cpa.2012.09.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875259747&doi=10.1016%2fj.cpa.2012.09.010&partnerID=40&md5=2e7b4d6269193ad4037685add743ddd3","Université Paris Dauphine, DRM, Place du Mal de Lattre de Tassigny, 75116 Cedex 16, Paris, France; ESCP Europe, CPO Department, 79 avenue de la République, 75543 Cedex 11, Paris, France","Farjaudon, A.-L., Université Paris Dauphine, DRM, Place du Mal de Lattre de Tassigny, 75116 Cedex 16, Paris, France; Morales, J., ESCP Europe, CPO Department, 79 avenue de la République, 75543 Cedex 11, Paris, France","This article examines the role of accounting in the manufacture of consensus. Consensus building is often considered a central value for rational decision-making and management. However, more than a democratic confrontation of vantage points, the quest for consensus is a way to discourage conflict and resistance. Our main argument is that accounting and consensus play central roles in processes of definition and the social reproduction of dominant interests. Accounting acts to promote some stakes and strategies (and silence others), as if they were collective and disinterested, which makes them more powerful in debates that deny struggles and asymmetries in positions of power, as well as increases legitimacy by creating an illusion of participation. We illustrate these processes through a case study in which we document the intersection between two fields of knowledge, marketing and accounting, that compete for a monopoly on the definition of value and the ability to speak for the organisation. This analysis draws on Bourdieu's conceptualisation of symbolic domination to highlight how powerful actors secure influence while avoiding contestation. Accounting produces symbolic violence that consolidates asymmetries in positions of power by shaping what is consensual and what is not so that dominant interests are reproduced with the consent of those who have most to lose in the process. © 2012 Elsevier Ltd.","Critical; Intellectual capital; Management control; Public interest; Symbolic domination",,"Morales, J.; ESCP Europe, 79 avenue de la République, 75543 Cedex 11, Paris, France; email: jmorales@escpeurope.eu",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84875259747
"Hopper T.","7004149668;","Making accounting degrees fit for a university",2013,"Critical Perspectives on Accounting","24","2",,"127","135",,39,"10.1016/j.cpa.2012.07.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875254731&doi=10.1016%2fj.cpa.2012.07.001&partnerID=40&md5=39ec0bc9614268a67145f7d23af97d38","University of Sussex, Department of Business and Management, Jubilee Building, Falmer, Brighton, BN2 7DF, United Kingdom; Stockholm School of Economics, Department of Accounting, Box 6501, 113 83 Stockholm, Sweden; Victoria University of Wellington, School of Accounting and Commercial Law, Po Box 600, Wellington, New Zealand","Hopper, T., University of Sussex, Department of Business and Management, Jubilee Building, Falmer, Brighton, BN2 7DF, United Kingdom, Stockholm School of Economics, Department of Accounting, Box 6501, 113 83 Stockholm, Sweden, Victoria University of Wellington, School of Accounting and Commercial Law, Po Box 600, Wellington, New Zealand","This contribution is a commentary on the paper by Chabrak and Craig (2013) that calls for accounting pedagogy reforms that place accounting within its socio-economic context and enable students to formulate critiques and alternatives. It examines four areas pertinent to this: accounting curricula and pedagogy; accounting's relation within universities and to professional accounting institutions; student expectations; and accounting academics. The commentary concurs with the plea of Chabrak and Craig for curriculum and pedagogy reforms but notes the difficulties this faces in the UK (and possibly elsewhere) given the growing commercialisation of and competition between UK universities, and the influence of professional credentialing upon accounting academics who lack knowledge of accounting research. However, there is a public interest need, and a student and employer desire for curriculum and pedagogical reform and university teaching quality systems do not militate against this. The conclusion is that it lies with accounting academics to counter the drift of accounting degrees imitating from professional accounting courses. © 2012 Elsevier Ltd.","Accounting education; Critical pedagogy; Public interest; Role of universities",,"Hopper, T.; University of Sussex, Jubilee Building, Falmer, Brighton, BN2 7DF, United Kingdom; email: t.h.hopper@sussex.ac.uk",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84875254731
"Chabrak N., Craig R.","8574404100;7402946287;","Student imaginings, cognitive dissonance and critical thinking",2013,"Critical Perspectives on Accounting","24","2",,"91","104",,38,"10.1016/j.cpa.2011.07.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875251144&doi=10.1016%2fj.cpa.2011.07.008&partnerID=40&md5=d5f37e47f0800e1f89bbd81124ef6992","UAEU, Faculty of Business and Economics, Accounting Department, United Arab Emirates; College of Business and Economics, University of Canterbury, Christchurch, New Zealand","Chabrak, N., UAEU, Faculty of Business and Economics, Accounting Department, United Arab Emirates; Craig, R., College of Business and Economics, University of Canterbury, Christchurch, New Zealand","In this paper, we urge accounting educators to encourage imaginings and critical thinking in students. We reflect on the results of an assignment in which French accounting students were encouraged to assess the collapse of Enron. The submitted assignments attest to the originality and richness of non-conformist stories reported by some students. However, they also revealed strong instances of cognitive dissonance that we contend was fostered by the contradictions some students detected between the rhetoric and the reality of capitalism; and by the perpetuation of socially bereft capitalist values in accounting curricula. The assignment manifested student discontent with the current pervading economic system and its moral and ethical precepts. We identify the ways by which students responded to their cognitive dissonance. We propose some pedagogic and curriculum initiatives to improve accounting education. These initiatives call for stronger efforts to connect accounting topics with the social world in order to demystify the alleged naturalness of the capitalist system; for students to be encouraged to imagine other cultures and discourses; and for students to challenge any prevailing ideology. © 2011 Elsevier Ltd.","Accounting education; Capitalism; Cognitive dissonance; Critical; Ethics",,"Chabrak, N.; UAEU, PO BOX 17555, United Arab Emirates; email: nihel.chabrak@uaeu.ac.ae",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84875251144
"Ocampo-Gómez E., Ortega-Guerrero J.C.","14062354500;55327337000;","Expanding the perspective and knowledge of the accounting curriculum and pedagogy in other locations: The case of Mexico",2013,"Critical Perspectives on Accounting","24","2",,"145","153",,7,"10.1016/j.cpa.2012.07.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875250491&doi=10.1016%2fj.cpa.2012.07.002&partnerID=40&md5=f7b736ba44a0a6b7dace45bd29e9fef3","Instituto de Investigaciones en Educación, Universidad Veracruzana, Mexico","Ocampo-Gómez, E., Instituto de Investigaciones en Educación, Universidad Veracruzana, Mexico; Ortega-Guerrero, J.C., Instituto de Investigaciones en Educación, Universidad Veracruzana, Mexico","In our analysis of the accounting career and practice in Mexico, we include a comparative examination of the university curriculum, noting how it has changed over time, and we examine the differences between the accounting programs in the public and private higher education systems. We took this approach to investigate recent concerns raised by many academics from the field of accounting, about the ethicality of the accounting practice and the role played by universities in teaching would-be accountants ethics, and how Mexico compares to other countries that are currently being studied in response to Chabrak and Craig's (2012) work. Our perspective and experience with Community Service-Learning as a tool to achieve critical self-reflexivity, foster community engagement, and experiential understanding with principles of social justice, leads us to suggest CSL as another method to help address the valid concerns that have been raised about ethics education in the accounting career. © 2012 Elsevier Ltd.","Accounting education; Community Service Learning; Critical; Curriculum; Ethics; Service learning",,"Ocampo-Gómez, E.; Instituto de Investigaciones en Educación, Mexico; email: lizocampo.g@gmail.com",,,10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84875250491
