Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Phuong N.C., Richard J.","55132682400;8621727300;","Economic Transition and Accounting System Reform in Vietnam",2011,"European Accounting Review","20","4",,"693","725",,23,"10.1080/09638180.2011.623858","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858851985&doi=10.1080%2f09638180.2011.623858&partnerID=40&md5=d873cbb6ae41e8170fe91fd52c1d38a0","College of Economics, University of Danang, 71 Ngu Hanh Son, Danang, Viet Nam; University of Paris Dauphine, France","Phuong, N.C., College of Economics, University of Danang, 71 Ngu Hanh Son, Danang, Viet Nam; Richard, J., University of Paris Dauphine, France","Since 1986, Vietnam has been reforming its economic system, moving from a centrally planned economy to a market-oriented economy connected to the rest of the world. This process has been shaped by the tensions and power relationship between moderate and radical reformers and the interaction of their reform strategies. This paper demonstrates that, unlike many reforms in former socialist countries, the Vietnamese accounting reform resulted from both external pressures and internal needs. Because Vietnam switched from state capitalism to a type of mixed capitalism, the country was in a position to adapt the former 'socialist' accounting system relatively 'quietly', moving towards a private capitalist accounting model but preserving many fundamental peculiarities of the old system. The maintenance of the old accounting structure can be explained by the continuity of the political, economic and social environment. However, the transformation has also generated some difficulties due to adapting a private capitalist accounting system to work in a state-dominated market economy. © 2011 European Accounting Association.",,,"Phuong, N. C.; College of Economics, 71 Ngu Hanh Son, Danang, Viet Nam; email: phuong.nc@due.edu.vn",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-84858851985
"Merchant K.A., van der Stede W.A., Lin T.W., Yu Z.","7005662794;6506289363;23985241700;7404347292;","Performance Measurement and Incentive Compensation: An Empirical Analysis and Comparison of Chinese and Western Firms' Practices",2011,"European Accounting Review","20","4",,"639","667",,21,"10.1080/09638180.2011.593293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858836218&doi=10.1080%2f09638180.2011.593293&partnerID=40&md5=cd6a63c105646da7f9d2a6ae6c764e6f","University of Southern California, United States; Department of Accounting, London School of Economics, Houghton Street, London WC2A 2AE, United Kingdom; Tsinghua University, China","Merchant, K.A., University of Southern California, United States; van der Stede, W.A., Department of Accounting, London School of Economics, Houghton Street, London WC2A 2AE, United Kingdom; Lin, T.W., University of Southern California, United States; Yu, Z., Tsinghua University, China","This paper describes the findings of a study aimed at providing a replication and extension in China of studies focused on incentive compensation practices of automobile retailers in the USA and the Netherlands. Rich, detailed data-sets from all three countries are analysed together and in comparison. As theory is not well developed at the level of detail of the data collected, the purpose of this study was primarily exploratory, to provide empirics that can lead to the development of theory. The findings show that Chinese firms are much more likely to provide incentive compensation than are Dutch firms, and they are even somewhat more likely to provide them than are US firms. But Chinese bonus plans are more likely to be subjective, rather than formula-based. In the situations where incentive payments are based on pre-set formulas, the Chinese firms' systems are more like those used in the Netherlands than in the USA, with bonuses based on non-financial performance measures and with more complex performance-reward functions. Like managers in the US firms, but unlike managers in the Dutch firms, Chinese managers who receive some form of incentive compensation are more satisfied with their pay. The paper concludes with tentative explanations of the findings and suggestions for future research. © 2011 European Accounting Association.",,,"van der Stede, W. A.; Department of Accounting, Houghton Street, London WC2A 2AE, United Kingdom; email: w.van-der-stede@lse.ac.uk",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-84858836218
"Carmona S.","57190397526;","Editorial",2011,"European Accounting Review","20","4",,"603","604",,,"10.1080/09638180.2011.631731","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858827723&doi=10.1080%2f09638180.2011.631731&partnerID=40&md5=f2ff357325470b1e2e78a7274e0889ea","IE Business School, Spain","Carmona, S., IE Business School, Spain",[No abstract available],,,"Carmona, S.; IE Business SchoolSpain; email: salvador.carmona@ie.edu",,,09638180,,,,"English","Eur. Acc. Rev.",Editorial,"Final","",Scopus,2-s2.0-84858827723
"van der Stede W.A.","6506289363;","Management Accounting Research in the Wake of the Crisis: Some Reflections",2011,"European Accounting Review","20","4",,"605","623",,56,"10.1080/09638180.2011.627678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858819087&doi=10.1080%2f09638180.2011.627678&partnerID=40&md5=5296f8cc69541bfec766fa7682da50fa","Department of Accounting, London School of Economics, Houghton Street, London, WC2A 2AE, United Kingdom","van der Stede, W.A., Department of Accounting, London School of Economics, Houghton Street, London, WC2A 2AE, United Kingdom","This article offers some reflections on opportunities and challenges for management accounting research in the wake of the recent financial crisis, and especially the regulatory reforms and augmented disclosures the crisis has spawned. While challenging for the organizations facing them, I argue that especially the enhanced disclosures are likely to turn management accounting 'inside out' to a greater extent than has been the case before, which could be a boon for researchers studying hitherto mostly internal management accounting practices. As an undercurrent to the opportunities for research, however, I emphasize the importance of considering organizational design, comprised of both structure and culture, in understanding the inevitably intertwined effects of distorted incentives and information failings, among other problems that seem to all have contributed in some way to the crisis. In respect of the opportunities for management accounting research, I mainly discuss a continuing need to study incentives; a motivation to study risk management; an opportunity to reinvigorate budgeting research; and an invitation to study financial companies and the challenges of disclosures. © 2011 European Accounting Association.",,,"van der Stede, W. A.; Department of Accounting, Houghton Street, London, WC2A 2AE, United Kingdom; email: w.van-der-stede@lse.ac.uk",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-84858819087
"Ashton D., Peasnell K., Wang P.","10140975100;6505961102;7405458478;","Residual Income Valuation Models and Inflation",2011,"European Accounting Review","20","3",,"459","483",,8,"10.1080/09638180.2010.493661","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862956682&doi=10.1080%2f09638180.2010.493661&partnerID=40&md5=858540cc7e5b3197680f7f2ac27a0c67","Department of Accounting and Finance, Bristol University, Bristol BS8 1TN, United Kingdom; Lancaster University Management School, Lancaster, United Kingdom","Ashton, D., Department of Accounting and Finance, Bristol University, Bristol BS8 1TN, United Kingdom; Peasnell, K., Lancaster University Management School, Lancaster, United Kingdom; Wang, P., Department of Accounting and Finance, Bristol University, Bristol BS8 1TN, United Kingdom","Existing empirical evidence suggests that residual income valuation models based on historical cost accounting considerably underestimate equity values. One possible explanation is the use of historical cost accounting under inflationary conditions. In this paper, we use a residual income framework to explore theoretically how historical cost accounting numbers need to be adjusted for inflation in forecasting and valuation. We demonstrate that even in a simple setting where inflation is running at a relatively low level, residual income models are likely to produce severe under-valuations if inflation is not properly taken into account. We use simulated data to reinforce our theoretical findings and to illustrate the difficulties that empirical investigators face working within the confines imposed by real data. © 2011 European Accounting Association.",,,"Ashton, D.; Department of Accounting and Finance, , Bristol BS8 1TN, United Kingdom; email: david.ashton@bristol.ac.uk",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84862956682
"Grüning M.","54898550900;","Artificial Intelligence Measurement of Disclosure (AIMD)",2011,"European Accounting Review","20","3",,"485","519",,14,"10.1080/09638180.2011.585792","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855972154&doi=10.1080%2f09638180.2011.585792&partnerID=40&md5=f8fbcc4327b269077bc034195da63862","Frankfurt School of Finance and Management Sonnemannstrasse 9-11, D-60314 Frankfurt/Main, Germany","Grüning, M., Frankfurt School of Finance and Management Sonnemannstrasse 9-11, D-60314 Frankfurt/Main, Germany","Empirical research on voluntary disclosure lacks an appropriate measurement technique for quantifying the intensity of a firm's disclosure. In this paper, I introduce artificial intelligence measurement of disclosure (AIMD), a computerised technique for measuring disclosure using artificial intelligence, which derives disclosure proxies from English-language annual reports for 10 different information dimensions without human involvement. Criterion validity tests indicate that, controlling for a robust set of covariates and multiple statistical techniques, AIMD is negatively associated with information asymmetry as proxied by spreads and PIN. Furthermore, AIMD has construct validity when compared to the AIMR disclosure rating, Standard & Poor's Transparency and Disclosure Rating, several proprietary manual disclosure scorings and companies' own assessment of their level of disclosure as indicated by a survey. I also demonstrate the applicability of AIMD as a cost-effective technique for measuring disclosure using a sample of 127,895 firm-year observations of companies regulated by the SEC. © 2011 European Accounting Association.",,,"Grüning, M.; Frankfurt School of Finance and Management Sonnemannstrasse 9-11, D-60314 Frankfurt/Main, Germany; email: m.gruening@fs.de",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-84855972154
"Wiesel F., Modell S., Moll J.","22955060100;7003347906;37029903700;","Customer Orientation and Management Control in the Public Sector: A Garbage Can Analysis",2011,"European Accounting Review","20","3",,"551","581",,14,"10.1080/09638180.2010.522778","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855965909&doi=10.1080%2f09638180.2010.522778&partnerID=40&md5=3da4df790d471a079c2b92e08e942874","Stockholm University School of Business, Sweden; Manchester Business School, Crawford House, Booth Street West, Manchester M15 6PB, United Kingdom","Wiesel, F., Stockholm University School of Business, Sweden; Modell, S., Manchester Business School, Crawford House, Booth Street West, Manchester M15 6PB, United Kingdom; Moll, J., Manchester Business School, Crawford House, Booth Street West, Manchester M15 6PB, United Kingdom","Recent public sector reforms have increasingly tended to re-cast citizens as 'customers'. This paper explores the implications of such customer orientation efforts for management control based on a field study in a Swedish central government agency. We extend prior research on this topic, informed by critical and institutional theories, with insights from the garbage can literature and focus on a key decision-making process involved in making extant management control practices more customer-focused. Our analysis nuances the predictions of critical scholars, suggesting that customer orientation initiatives will commodify public services and narrow the interests served by public sector organizations. In doing so, we draw attention to how conflicting institutional arrangements fostered a garbage can situation hampering radical change in management control practices. Our garbage can analysis provides a bridge between critical and institutional perspectives by re-instating a focus on decision-making. We show how the intricacies of decision-making may moderate the power embedded in novel management control practices and foster inertia and unintended outcomes. Our analysis also raises important policy implications pertaining to the possibilities of combining customer orientation efforts with rationing of public services. © 2011 European Accounting Association.",,,"Modell, S.; Manchester Business School, Crawford House, Booth Street West, Manchester M15 6PB, United Kingdom; email: sven.modell@mbs.ac.uk",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84855965909
"Humphrey C., Kausar A., Loft A., Woods M.","15848089600;55636319513;14016323600;22958788300;","Regulating Audit beyond the Crisis: A Critical Discussion of the EU Green Paper",2011,"European Accounting Review","20","3",,"431","457",,57,"10.1080/09638180.2011.597201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855920701&doi=10.1080%2f09638180.2011.597201&partnerID=40&md5=408181f2b74f3c515ce3ff5683bbc192","Manchester Business School, Booth Street West, Manchester M15 6PB, United Kingdom; Lund University, Sweden; Aston Business School, Birmingham, United Kingdom","Humphrey, C., Manchester Business School, Booth Street West, Manchester M15 6PB, United Kingdom; Kausar, A., Manchester Business School, Booth Street West, Manchester M15 6PB, United Kingdom; Loft, A., Lund University, Sweden; Woods, M., Aston Business School, Birmingham, United Kingdom","With the European Commission making global leadership claims in the field of audit regulation, the content of its 2010 Green Paper on 'Audit Policy: Lessons from the Crisis' warrants careful scrutiny. Important issues raised in the Green Paper include regulatory oversight, competition in the audit market, the dangers of having very few firms with the capacity to audit global transnational corporations, professional judgement, innovative audit practices and, last but not least, social responsibility. This article analyses the principal perspectives and assumptions underpinning the construction of the Green Paper. The aims are threefold: to enhance understanding of the contemporary regulatory mindset of the European Commission, contribute to policy debate and inspire future research. © 2011 European Accounting Association.",,,"Humphrey, C.; Manchester Business School, Booth Street West, Manchester M15 6PB, United Kingdom; email: cgh1382004@yahoo.co.uk",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-84855920701
"Matsui K.","35219061300;","Strategic Transfer Pricing and Social Welfare under Product Differentiation",2011,"European Accounting Review","20","3",,"521","550",,9,"10.1080/09638180.2010.496256","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954590836&doi=10.1080%2f09638180.2010.496256&partnerID=40&md5=91db58b9916b2c5fc582586d62a4c8a1","Graduate School of Business Administration, Kobe University, 2-1, Rokkodaicho, Nada-ku, Kobe, 657-8501, Japan","Matsui, K., Graduate School of Business Administration, Kobe University, 2-1, Rokkodaicho, Nada-ku, Kobe, 657-8501, Japan","In this paper, we investigate the social impacts of strategic transfer pricing by oligopoly firms, aiming to derive regulatory implications for transfer prices. A notable finding from our model is that the negative effects on social welfare of transfer prices being set above marginal cost are pronounced when either (1) the number of competing firms is large and the product is relatively highly differentiated or (2) the number of firms is small and the product is not very differentiated. This result indicates that even when the number of firms in the industry is significant and the market is thus apparently competitive, the authorities should not overlook the possibility that setting transfer prices above marginal cost might seriously damage social welfare if the product is highly differentiated. © 2011 European Accounting Association.",,,"Matsui, K.; Graduate School of Business Administration, 2-1, Rokkodaicho, Nada-ku, Kobe, 657-8501, Japan; email: kmatsui@b.kobe-u.ac.jp",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-79954590836
"Sánchez-Ballesta J.P., García-Meca E.","12244393500;55902968800;","Ownership structure and the cost of debt",2011,"European Accounting Review","20","2",,"389","416",,20,"10.1080/09638180903487834","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959279714&doi=10.1080%2f09638180903487834&partnerID=40&md5=744300b5e1787d6593d7c4d000470d25","Accounting Department, Facultad de Economía y Empresa, Universidad de Murcia, Campus de Espinardo 30100, Murcia, Spain; Accounting Department, Facultad de Ciencias de la Empresa, Universidad Politécnica de Cartagena, Cartagena, Spain","Sánchez-Ballesta, J.P., Accounting Department, Facultad de Economía y Empresa, Universidad de Murcia, Campus de Espinardo 30100, Murcia, Spain; García-Meca, E., Accounting Department, Facultad de Ciencias de la Empresa, Universidad Politécnica de Cartagena, Cartagena, Spain","This paper examines the impact on the cost of debt by ownership concentration and shareholder identity; that is, whether the shareholders are banks, nonfinancial firms, the state, institutional investors or the board of directors. Our analysis suggests that directors who own shares tend to be aligned with external shareholders, that firms with government ownership enjoy lower cost of debt and that banks effectively monitor management, so reducing the agency costs of debt. © 2011 European Accounting Association.",,,"Sánchez-Ballesta, J. P.; Accounting Department, Campus de Espinardo 30100, Murcia, Spain; email: juanpsb@um.es",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-79959279714
"Jeppesen K.K., Loft A.","16744307900;14016323600;","Regulating audit in Europe: The case of the implementation of the EU eighth directive in Denmark 1984-2006",2011,"European Accounting Review","20","2",,"321","354",,14,"10.1080/09638180.2010.493652","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959276671&doi=10.1080%2f09638180.2010.493652&partnerID=40&md5=546e8123f3ef01563cc4d9ed83e8282f","Department of Accounting and Auditing, Copenhagen Business School, Solbjerg Plads 3, DK-2000, Frederiksberg, Denmark; School of Economics and Management, Department of Business Administration, Lund University, Sweden","Jeppesen, K.K., Department of Accounting and Auditing, Copenhagen Business School, Solbjerg Plads 3, DK-2000, Frederiksberg, Denmark; Loft, A., School of Economics and Management, Department of Business Administration, Lund University, Sweden","This paper analyses the consequences, in Denmark between 1984 and 2006, of the implementation of the European EU Eighth Directive on the qualification of statutory auditors. Although the Eighth Directive envisaged one group of statutory auditors in each Member State, there were two groups of auditors in Denmark, and the implementation of the Directive triggered a long conflict between the two groups about the education of the second-tier auditors. The analysis is based on the work of Abbott (1988) on professional jurisdictional disputes and shows how the local implementation of the Eighth Directive on auditor qualifications disturbed the balance of the 'system of professions' in Denmark and gave rise to an intra-professional conflict over the statutory audit jurisdiction. The jurisdictional dispute dragged on for two decades because of the complexity of the Danish regulatory system, where audit regulation takes place in overlapping committees between the profession, the state and the educational institutions. It was finally settled by educational differentiation of the two groups, and we discuss the implications of this settlement for the process of audit harmonisation in Europe. © 2011 European Accounting Association.",,,"Jeppesen, K. K.; Department of Accounting and Auditing, Solbjerg Plads 3, DK-2000, Frederiksberg, Denmark; email: kkj.acc@cbs.dk",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-79959276671
"Durocher S., Gendron Y.","25222583000;7003984630;","IFRS: On the docility of sophisticated users in preserving the ideal of comparability",2011,"European Accounting Review","20","2",,"233","262",,34,"10.1080/09638181003687869","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959269543&doi=10.1080%2f09638181003687869&partnerID=40&md5=362a18a4ed2f52b499da3fddcf7b3c8d","Telfer School of Management, University of Ottawa, Ontario, Canada; Facultédes sciences de l'administration, Pavillon Palasis-Prince, Université Laval, Québec City, Canada","Durocher, S., Telfer School of Management, University of Ottawa, Ontario, Canada; Gendron, Y., Facultédes sciences de l'administration, Pavillon Palasis-Prince, Université Laval, Québec City, Canada","This paper questions the ideal of comparability, which is often mobilized by standard setters when justifying new - or 'improvement' to existing - accounting standards. The target of our analysis is constituted by the thoughts of sophisticated users of financial statements when reflecting about International Financial Reporting Standards (IFRS) implementation in Europe. Drawing on the work of Mary Douglas on purity and Michel Foucault on docility, it is argued and shown that sophisticated users tend to interpret aberrations - that is to say indications of incomparability which confront users in the flow of their professional lives - in ways that allow the ideal of comparability to be preserved. Important consequences ensuing from the docility of users in purifying aberrations are discussed. © 2011 European Accounting Association.",,,"Durocher, S.; Telfer School of Management, 55 Laurier Est, Ottawa, ON, K1N 6N5, Canada; email: durocher@telfer.uOttawa.ca",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-79959269543
"Hansen S.C.","8863364600;","A theoretical analysis of the impact of adopting rolling budgets, activity-based budgeting and beyond budgeting",2011,"European Accounting Review","20","2",,"289","319",,19,"10.1080/09638180.2010.496260","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959249656&doi=10.1080%2f09638180.2010.496260&partnerID=40&md5=1b602fa0e18ca690fcc803016ce8e4b7","Department of Accountancy, School of Business, The George Washington University, 2201 G St. NW, Washington, DC, United States","Hansen, S.C., Department of Accountancy, School of Business, The George Washington University, 2201 G St. NW, Washington, DC, United States","Budgeting accomplishes many goals in an organization and evaluating the potential impact of a change is difficult. I investigate the organization-wide effects of three distinct budgeting alternatives (rolling budgets, activity-based budgeting and beyond budgeting) using a model that incorporates three important budgeting functions: forecasting, operational planning and performance evaluation. From the perspective of the whole organization, each budgeting alternative improves profits. I then examine the department preferences for each alternative when each function is under the control of a different department and each department has its own, department-specific perfdepartment preferences for each alternative when each function is under the control of a different department and each department has its own, department-specific performance metric. Forecasting is judged on the variance of the base demand forecast, operational planning on the expected unit capacity costs and performance evaluation on the salesperson's expected action. In my model all departments always favor rolling forecasts, while only one department always favors beyond budgeting (or activity-based budgeting). For beyond budgeting and activity-based budgeting, the preferences of the two other departments vary depending upon the model parameters. © 2011 European Accounting Association.",,,"Hansen, S. C.; Department of Accountancy, 2201 G St. NW, Washington, DC, 20052, United States; email: shansen@gwu.edu",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-79959249656
"Magnan M., Markarian G.","7003827256;23567947100;","Accounting, governance and the crisis: Is risk the missing link?",2011,"European Accounting Review","20","2",,"215","231",,44,"10.1080/09638180.2011.580943","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959215022&doi=10.1080%2f09638180.2011.580943&partnerID=40&md5=74fc79711028de1049b8e748ffbc11d4","John Molson School of Business, Concordia University, Montreal, Canada; IE Business School, Pinar 15, 1B, Madrid 28006, Spain","Magnan, M., John Molson School of Business, Concordia University, Montreal, Canada; Markarian, G., IE Business School, Pinar 15, 1B, Madrid 28006, Spain","The period 2007-2010 marked one of the most severe economic and financial crises in living memory. In this paper, we focus on two of accounting's key functions within organisations and markets, financial reporting and governance. In this respect, we find that accounting exhibited shortcomings in its structural foundation and in its application. Salient is its failure to account for uncertainty and to adequately capture, measure and disclose the impact of risk-taking on the financial statements, thus undermining their reliability and, potentially, their relevance as indicators of economic performance. Consequently, boards were provided with misleading numbers, and compensation was based on paper profits that did not materialise. As such, accounting carried undesirable elements that interacted with other malicious market characteristics such as excessive risk-taking by bankers, and failure in regulatory and market oversight, thus potentially contributing to deteriorating economic conditions. The paper concludes with suggestions for further research in this area. © 2011 European Accounting Association.",,,"Markarian, G.; IE Business School, Pinar 15, 1B, Madrid 28006, Spain; email: Garen.markarian@ie.edu",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-79959215022
"Hamberg M., Paananen M., Novak J.","56554290600;6603443542;36241945800;","The adoption of ifrs 3: The effects of managerial discretion and stock market reactions",2011,"European Accounting Review","20","2",,"263","288",,41,"10.1080/09638181003687877","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959207498&doi=10.1080%2f09638181003687877&partnerID=40&md5=33ac4aa431adbbc0964ab4196c421d01","Department of Accounting, Auditing and Law, Norwegian School of Economics and Business Administration, 5045 Bergen, Norway; University of Hertfordshire, United Kingdom; Charles University, Czech Republic","Hamberg, M., Department of Accounting, Auditing and Law, Norwegian School of Economics and Business Administration, 5045 Bergen, Norway; Paananen, M., University of Hertfordshire, United Kingdom; Novak, J., Charles University, Czech Republic","In recent years, several accounting standards, including IFRS 3, issued by the IASB, substitute historical cost with fair value measures and so provide managers with increased discretion to determine fair value without an actual market for the asset. Using Swedish data, we document the accounting consequences of the adoption of IFRS 3 and the stock market's reaction. After the adoption of this standard in January 2005 the amount of capitalized goodwill increased substantially. Goodwill impairments under IFRS are considerably lower than goodwill amortizations and impairments made under Swedish GAAP. Consequently, the adoption of IFRS 3 increased reported earnings. An analysis of economic incentives influencing the impairment decision at the initial adoption of IFRS 3 shows that tenured management is negatively associated with the impairment decision. However, most firms did not reclassify goodwill or make additional impairments. Firms with substantial amounts of goodwill yielded abnormally high returns despite abnormally low earnings. Investors seem to, correctly or incorrectly, have viewed the accrual-based increase in earnings stemming from IFRS 3 as an indication of higher future cash flows. © 2011 European Accounting Association.",,,"Hamberg, M.; Department of Accounting, Auditing and Law, , 5045 Bergen, Norway; email: mattias.hamberg@nhh.no",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-79959207498
"Mattimoe R., Seal W.","40461840800;6602559535;","Pricing in a service sector context: Accounting and marketing logics in the hotel industry",2011,"European Accounting Review","20","2",,"355","388",,14,"10.1080/09638180.2010.493657","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959204462&doi=10.1080%2f09638180.2010.493657&partnerID=40&md5=8484137ea5ac9734c6bc1e79b53bd2ef","Dublin City University Business School, Glasnevin, Dublin 9, Ireland; Loughborough University, United Kingdom","Mattimoe, R., Dublin City University Business School, Glasnevin, Dublin 9, Ireland; Seal, W., Loughborough University, United Kingdom","The paper analyses hotel room pricing via an application of institutional economic theory. The institutional framework considers the impact of accounting and marketing templates that help hotel managers make sense of complex pricing decisions. From an institutional perspective, the spread and implementation of these templates is influenced by specific historical factors and may be subject to path dependency. The institutional theory is applied to a case study using a pragmatic constructivist methodology. The case site revealed that whilst long run cost structures are important in locating the market niche of the business and that hotels use conventional cost control techniques, costs play relatively little role in price determination with a dominant role for marketing templates that concentrate on revenue management. The study suggests how the synthesis between institutional economics and pragmatic constructivism offers a research framework that could be replicated in further studies. © 2011 European Accounting Association.",,,"Mattimoe, R.; Dublin City University Business School, Glasnevin, Dublin 9, Ireland; email: Ruth.Mattimoe@dcu.ie",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-79959204462
"Fernández B.C., Callén Y.F., Gadea J.A.L.","36127366900;36132905200;36127324400;","Stock price reaction to non-financial news in European technology companies",2011,"European Accounting Review","20","1",,"81","111",,8,"10.1080/09638180903384650","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956333218&doi=10.1080%2f09638180903384650&partnerID=40&md5=34d989a23aa102b1abb705f081c5dc0e","Department of Accounting and Finance, Faculty of Business, University of Zaragoza, Gran Vía, 2, 50005 Zaragoza, Spain","Fernández, B.C., Department of Accounting and Finance, Faculty of Business, University of Zaragoza, Gran Vía, 2, 50005 Zaragoza, Spain; Callén, Y.F., Department of Accounting and Finance, Faculty of Business, University of Zaragoza, Gran Vía, 2, 50005 Zaragoza, Spain; Gadea, J.A.L., Department of Accounting and Finance, Faculty of Business, University of Zaragoza, Gran Vía, 2, 50005 Zaragoza, Spain","In this paper we examine investors' valuation of non-financial corporate news items issued by European companies in the information and communications technology industry. We analyse the stock market reaction to the publication of press releases on a sample of 145 firms from 2003 to 2005. Results indicate that investors react positively to information concerning a firm's capacity to consolidate its position, diversify and grow. Investors react negatively to information about new product launches and upgrades. We also find that investors in companies with a strong market position and growth prospects highly value information on takeovers and internationalisation. In contrast, investors in low-performing companies value news of disposals and distribution alliances. Our results enhance the general understanding of the relevance of non-financial information to investors, and contribute to the debate surrounding the usefulness of publishing non-financial information. © 2011 European Accounting Association.",,,"Fernández, B. C.; Department of Accounting and Finance, Gran Vía, 2, 50005 Zaragoza, Spain; email: bcuellar@unizar.es",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-79956333218
"Czarniawska B.","6603566822;","Successful research: In whose eyes?",2011,"European Accounting Review","20","1",,"53","55",,4,"10.1080/09638180.2011.558304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956331763&doi=10.1080%2f09638180.2011.558304&partnerID=40&md5=ffe7d8a52beded67156677cd2635f59f","Gothenburg Research Institute, Göteborg University, Övre Fogelbergsgatan 6, Box 600, GÖteborg, SE 405 30, Sweden","Czarniawska, B., Gothenburg Research Institute, Göteborg University, Övre Fogelbergsgatan 6, Box 600, GÖteborg, SE 405 30, Sweden",[No abstract available],,,"Czarniawska, B.; Gothenburg Research Institute, Övre Fogelbergsgatan 6, Box 600, GÖteborg, SE 405 30, Sweden; email: Barbara.Czarniawska@gri.gu.se",,,09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-79956331763
