Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Li F.","36642480400;","Discussion of Analyzing Speech to Detect Financial Misreporting",2012,"Journal of Accounting Research","50","2",,"393","400",,5,"10.1111/j.1475-679X.2012.00451.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859824112&doi=10.1111%2fj.1475-679X.2012.00451.x&partnerID=40&md5=40d33778e7a7dd66e3862c717e6a9298","University of Michigan, United States","Li, F., University of Michigan, United States",[No abstract available],,,"Li, F.; University of MichiganUnited States",,,00218456,,,,"English","J. Account. Res.",Note,"Final","All Open Access, Green",Scopus,2-s2.0-84859824112
"Jin W., Livnat J., Zhang Y.","55189635400;6506324576;54788750100;","Option Prices Leading Equity Prices: Do Option Traders Have an Information Advantage?",2012,"Journal of Accounting Research","50","2",,"401","432",,58,"10.1111/j.1475-679X.2012.00439.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859809043&doi=10.1111%2fj.1475-679X.2012.00439.x&partnerID=40&md5=667ddf0065260b9c7a4be82c3fe8bb63","Quantitative Management Associates, United States; Stern School of Business Administration, NYU, United States; Columbia Business School, United States","Jin, W., Quantitative Management Associates, United States; Livnat, J., Quantitative Management Associates, United States, Stern School of Business Administration, NYU, United States; Zhang, Y., Columbia Business School, United States","Recent evidence shows that option volatility skews and volatility spreads between call and put options predict equity returns. This study investigates whether such predictive ability is driven by option traders' information advantage. We examine the predictive ability of volatility skews and volatility spreads around significant information events including earnings announcements, other firm-specific information events, and events that trigger significant market reactions. Consistent with option traders having an information advantage relative to equity traders before information events, we find that the option measures immediately before these events have higher predictive ability for short-term event returns than they do in a more dated window or before a randomly selected pseudo-event. We also find that option measures have predictive ability after information events. However, this predictive ability holds only for unscheduled corporate announcements, which suggests that, relative to equity traders, option traders have superior ability to process less anticipated information. © 2012, University of Chicago on behalf of the Accounting Research Center.",,,"Jin, W.; Quantitative Management AssociatesUnited States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84859809043
"Campbell D.","21833433900;","Discussion of The Use of Management Control Mechanisms to Mitigate Moral Hazard in the Decision to Outsource",2012,"Journal of Accounting Research","50","2",,"593","604",,,"10.1111/j.1475-679X.2012.00444.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859808642&doi=10.1111%2fj.1475-679X.2012.00444.x&partnerID=40&md5=7c497fa997ed3eec813b7060986e035c","Harvard University, United States","Campbell, D., Harvard University, United States",[No abstract available],,,"Campbell, D.; Harvard UniversityUnited States",,,00218456,,,,"English","J. Account. Res.",Note,"Final","",Scopus,2-s2.0-84859808642
"Gormley T.A., Kim B.H., Martin X.","32667824600;57221189722;24341739100;","Do firms adjust their timely loss recognition in response to changes in the banking industry?",2012,"Journal of Accounting Research","50","1",,"159","196",,37,"10.1111/j.1475-679X.2011.00429.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862972939&doi=10.1111%2fj.1475-679X.2011.00429.x&partnerID=40&md5=dc90fe459ce5a09a82ec6b39f207e9bb","The Wharton School, University of Pennsylvania, United States; Kogod School of Business, American University, United States; Olin Business School, Washington University, St. Louis, United States","Gormley, T.A., The Wharton School, University of Pennsylvania, United States; Kim, B.H., Kogod School of Business, American University, United States; Martin, X., Olin Business School, Washington University, St. Louis, United States","This paper investigates the impact of changes in the banking sector on firms' timely recognition of economic losses. In particular, we focus on the entry of foreign banks into India during the 1990s, which likely causes an exogenous increase in lender demand for timely loss recognition. Analyzing variation in both the timing and the location of the new foreign banks' entries, we find that foreign bank entry is associated with more timely loss recognition and this increase is positively related to a firm's subsequent debt levels. The change appears driven by a shift in firms' incentives to supply additional information to lenders and lenders seem to value this information. The increase in timely loss recognition is also concentrated among firms more dependent on external financing: private firms, smaller firms, and nongroup firms. Overall, our evidence suggests that a firm's accounting choices respond to changes in the banking industry. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Gormley, T.A.; The Wharton School, United States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84862972939
"Gopalan R., Jayaraman S.","12778241100;51963903800;","Private control benefits and earnings management: Evidence from insider controlled firms",2012,"Journal of Accounting Research","50","1",,"117","157",,94,"10.1111/j.1475-679X.2011.00431.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855901291&doi=10.1111%2fj.1475-679X.2011.00431.x&partnerID=40&md5=9c7c2b226b9d923fd1ca18515da37c75","Olin Business School, Washington University, St. Louis, United States","Gopalan, R., Olin Business School, Washington University, St. Louis, United States; Jayaraman, S., Olin Business School, Washington University, St. Louis, United States","We examine earnings management practices of insider controlled firms across 22 countries to shed light on the link between consumption of private benefits and earnings management. Insider controlled firms are associated with more earnings management than noninsider controlled firms in weak investor protection countries. Consistent with the private benefits motive, insider controlled firms with greater divergence between cash-flow rights and control rights are associated with more earnings management in these countries. Growth opportunities attenuate the association between insider control and earnings management even in weak investor protection countries. We also find some weak evidence that insider controlled firms are associated with less earnings management in strong investor protection countries. Overall, our results highlight a strong link between private benefits consumption and earnings management. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Gopalan, R.; Olin Business School, , St. Louis, United States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84855901291
"Nezlobin A.","54895775300;","Accrual accounting, informational sufficiency, and equity valuation",2012,"Journal of Accounting Research","50","1",,"233","273",,8,"10.1111/j.1475-679X.2011.00428.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855885962&doi=10.1111%2fj.1475-679X.2011.00428.x&partnerID=40&md5=5adf66d73e545cbd0251b1c770804f1c","Stern School of Business, New York University, United States","Nezlobin, A., Stern School of Business, New York University, United States","This paper studies accrual accounting and equity valuation in the context of a firm that makes repeated and overlapping investments in productive capacity. The analysis identifies a particular accrual accounting (depreciation) rule that is termed replacement cost accounting because the book value of existing capacity assets is set equal to the value that such assets would have if a competitive market were to exist for used assets. It is shown that replacement cost accounting aggregates past investment decisions of the firm without a loss of value-relevant information. The intrinsic value of the firm can then be expressed as a function of current accounting data and certain parameters of the firm's operating environment. Further, it is shown that replacement cost accounting is essentially the only accounting rule with this informational sufficiency property. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Nezlobin, A.; Stern School of Business, United States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84855885962
"Christensen H.B., Nikolaev V.V.","23003573900;35318437500;","Capital versus performance covenants in debt contracts",2012,"Journal of Accounting Research","50","1",,"75","116",,94,"10.1111/j.1475-679X.2011.00432.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855877218&doi=10.1111%2fj.1475-679X.2011.00432.x&partnerID=40&md5=2baf277bf1673dc2c4ee389f5fae20e4","The University of Chicago, Booth School of Business, United States","Christensen, H.B., The University of Chicago, Booth School of Business, United States; Nikolaev, V.V., The University of Chicago, Booth School of Business, United States","Building on contract theory, we argue that financial covenants control the conflicts of interest between lenders and borrowers via two different mechanisms. Capital covenantscontrol agency problems by aligning debt holder-shareholder interests. Performance covenantsserve as trip wires that limit agency problems via the transfer of control to lenders in states where the value of their claim is at risk. Companies trade off these mechanisms. Capital covenants impose costly restrictions on the capital structure, while performance covenants require contractible accounting information to be available. Consistent with these arguments, we find that the use of performance covenants relative to capital covenants is positively associated with (1) the financial constraints of the borrower, (2) the extent to which accounting information portrays credit risk, (3) the likelihood of contract renegotiation, and (4) the presence of contractual restrictions on managerial actions. Our findings suggest that accounting-based covenants can improve contracting efficiency in two different ways. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Christensen, H.B.; The University of Chicago, United States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84855877218
"Brown N.C., Christensen T.E., Elliott W.B., Mergenthaler R.D.","37460989800;7202547161;34973925700;16643084600;","Investor sentiment and pro forma earnings disclosures",2012,"Journal of Accounting Research","50","1",,"1","40",,81,"10.1111/j.1475-679X.2011.00427.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855873716&doi=10.1111%2fj.1475-679X.2011.00427.x&partnerID=40&md5=88c700e1b35e23bc062103f1dc906fa9","Georgia State University, United States; Brigham Young University, United States; University of Illinois at Urbana-Champaign, United States; University of Iowa, United States","Brown, N.C., Georgia State University, United States; Christensen, T.E., Brigham Young University, United States; Elliott, W.B., University of Illinois at Urbana-Champaign, United States; Mergenthaler, R.D., University of Iowa, United States","We examine the influence of investor sentiment on managers' discretionary disclosure of ""pro forma"" (adjusted) earnings metrics in earnings press releases. We find that managers' propensity to disclose an adjusted earnings metric (especially one that exceeds the GAAP earnings number) increases with the level of investor sentiment. Furthermore, our analyses suggest that, as investor sentiment increases, managers: (1) exclude higher levels of both recurring and nonrecurring expenses in calculating the pro forma earnings number and (2) emphasize the pro forma figure by placing it more prominently within the earnings press release. Additional analyses indicate that the association between investor sentiment and managers' pro forma disclosure decisions at least partly reflects opportunistic motives. Finally, we find that managers' own sentiment-driven expectations also play a role in their pro forma disclosure decisions. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Brown, N.C.; Georgia State UniversityUnited States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84855873716
"Cao S.S., Narayanamoorthy G.S.","54896178500;14067667100;","Earnings volatility, post-earnings announcement drift, and trading frictions",2012,"Journal of Accounting Research","50","1",,"41","74",,22,"10.1111/j.1475-679X.2011.00425.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855870375&doi=10.1111%2fj.1475-679X.2011.00425.x&partnerID=40&md5=a874eda465999f7e62e41141f03d032f","University of Massachusetts, Boston College of Management, United States; University of Illinois at Urbana-Champaign, United States","Cao, S.S., University of Massachusetts, Boston College of Management, United States; Narayanamoorthy, G.S., University of Illinois at Urbana-Champaign, United States","We find that lower ex ante earnings volatility leads to higher Post-Earnings Announcement Drift (PEAD). PEAD is a function of both the magnitude of an earnings surprise and its persistence. While prior research has largely investigated market reactions to the magnitude of the earnings surprise, in this study we show that the persistence of the earnings surprise is equally important. A unique feature of the anomalous PEAD returns documented here concerns the association between abnormal returns and trading frictions. Besides demonstrating that firms with lower earnings volatility have higher abnormal returns, we also find that lower earnings volatility firms have lower trading frictions. Taken together, these findings imply that higher abnormal returns are associated with lower trading frictions. We exploit this implication to empirically demonstrate that PEAD returns due to earnings volatility are not concentrated in the firms with the largest trading frictions, which is in contrast to the findings in prior anomaly studies. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Cao, S.S.; University of Massachusetts, United States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84855870375
"Libby R., Rennekamp K.","7006498297;35318656500;","Self-serving attribution bias, overconfidence, and the issuance of management forecasts",2012,"Journal of Accounting Research","50","1",,"197","231",,70,"10.1111/j.1475-679X.2011.00430.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855868727&doi=10.1111%2fj.1475-679X.2011.00430.x&partnerID=40&md5=cd7a2858926ff7075b08f292257065aa","Cornell University, United States; University of Illinois at Urbana-Champaign, United States","Libby, R., Cornell University, United States; Rennekamp, K., University of Illinois at Urbana-Champaign, United States","Prior studies document that managers consider a variety of costs and benefits when deciding whether to issue earnings forecasts. Using an abstract experiment and a survey of experienced financial managers, we provide evidence that managerial overconfidence may also contribute to this decision. Our experiment shows that participants engage in self-serving attribution, giving greater weight to internal than external factors as explanations for good performance. This increases confidence in improved future performance, which increases their willingness to issue forecasts. Two facets of the stable individual trait overconfidence, dispositional optimism and miscalibration, also contribute to confidence in improved future performance and willingness to issue forecasts. Consistent with these results, experienced financial manager survey participants believe other managers are likely to overestimate the extent to which they contribute to positive firm performance, and both overoptimism about firm performance and overconfidence in their ability to predict future firm performance contribute to issuance of earnings forecasts. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Libby, R.; Cornell UniversityUnited States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84855868727
"Ding S., Beaulieu P.","11641475100;24300780100;","The role of financial incentives in balanced scorecard-based performance evaluations: Correcting mood congruency biases",2011,"Journal of Accounting Research","49","5",,"1223","1247",,22,"10.1111/j.1475-679X.2011.00421.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054709113&doi=10.1111%2fj.1475-679X.2011.00421.x&partnerID=40&md5=762b1ac876faf14dc59bd24f3fc26ec0","University of Ottawa, Canada; University of Calgary, Canada","Ding, S., University of Ottawa, Canada; Beaulieu, P., University of Calgary, Canada","Moods are low-intensity affective states that individuals bring to a decision, and may be especially important when the balanced scorecard (BSC) is used for performance evaluation purposes. We propose that financial incentives can motivate decision-makers to correct mood congruency biases, in which judgments and decisions are consistent with moods. In experiment 1, participants rated the performance of one division manager based on two accounting measures and another manager based on a 16-measure BSC; there were mood congruency biases at both levels of information load. Financial incentives to make benchmark-consistent judgments eliminated bias in the former condition but not in the BSC condition. In experiment 2, incentives were offered and performance evaluations were based on an eight-measure BSC; mood congruency bias was eliminated. Results suggest that management control systems, specifically financial incentives, should be included in future affect correction research. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Ding, S.; University of OttawaCanada",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-80054709113
"Jagolinzer A.D., Larcker D.F., Taylor D.J.","22734223200;6701557736;26041107500;","Corporate governance and the information content of insider trades",2011,"Journal of Accounting Research","49","5",,"1249","1274",,62,"10.1111/j.1475-679X.2011.00424.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054708910&doi=10.1111%2fj.1475-679X.2011.00424.x&partnerID=40&md5=d3709b4073ba88ed143d22959b7ffc41","University of Colorado, United States; Stanford University, United States; University of Pennsylvania, United States","Jagolinzer, A.D., University of Colorado, United States; Larcker, D.F., Stanford University, United States; Taylor, D.J., University of Pennsylvania, United States","Most corporate governance research focuses on the behavior of chief executive officers, board members, institutional shareholders, and other similar parties. Little research focuses on the impact of executives whose primary responsibility is to enforce and shape corporate governance inside the firm. This study examines the role of the general counsel (GC) in mitigating informed trading by corporate insiders. We find that insider trading profits and the predictive ability of insider trades for future operating performance are generally higher when insiders trade within firm-imposed restricted trade windows. However, when GC approval is required to execute a trade, insiders' trading profits and the predictive ability of insider trades for future operating performance are substantively lower. Thus, when given the authority, it appears the GC can effectively limit the extent to which corporate insiders use their private information to extract rents from shareholders. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Jagolinzer, A.D.; University of ColoradoUnited States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-80054708910
"Brochet F., Faurel L., McVay S.","36008039800;35795299300;14021663800;","Manager-specific effects on earnings guidance: An analysis of top executive turnovers",2011,"Journal of Accounting Research","49","5",,"1123","1162",,30,"10.1111/j.1475-679X.2011.00420.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054706568&doi=10.1111%2fj.1475-679X.2011.00420.x&partnerID=40&md5=b51ccb0a323e88c39a05b326f9789143","Harvard University, United States; University of California, Irvine, United States; University of Utah, United States","Brochet, F., Harvard University, United States; Faurel, L., University of California, Irvine, United States; McVay, S., University of Utah, United States","We investigate how managers contribute to the provision of earnings guidance by examining the association between top executive turnovers and guidance. Although firm and industry characteristics are important determinants of guidance, we conclude that CEOs participate in firm-level policy decisions, whereas CFOs are involved in the formation or discussion of guidance. Among firms that historically issued frequent guidance, breaks in guidance following CEO turnovers are relatively permanent and are potentially attributable to firm-initiated changes in guidance policy. Breaks following CFO turnovers, however, likely reflect uncertainty on the part of the newly appointed executive-they are concentrated in the two quarters following the turnover, are associated with the background of the newly appointed CFO, and extend to the relative precision of the guidance. Among firms that did not issue guidance historically, we find some evidence that newly appointed externally hired CEOs increase the likelihood of providing guidance. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Brochet, F.; Harvard UniversityUnited States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-80054706568
"Bushee B.J., Jung M.J., Miller G.S.","6602721134;56291403000;7404979097;","Conference presentations and the disclosure milieu",2011,"Journal of Accounting Research","49","5",,"1163","1192",,61,"10.1111/j.1475-679X.2011.00426.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054698272&doi=10.1111%2fj.1475-679X.2011.00426.x&partnerID=40&md5=c9c9ec1d416e71f921b514719d06b5c1","University of Pennsylvania, United States; New York University, United States; University of Michigan, United States","Bushee, B.J., University of Pennsylvania, United States; Jung, M.J., New York University, United States; Miller, G.S., University of Michigan, United States","Conference presentations differ from other voluntary disclosures in that the audience for the disclosure is co-located with managers in a well-defined physical and social setting, or ""disclosure milieu."" The milieu affects the degree to which conference participants can update their prior beliefs about the firm with information signals obtained through interactions with management and other informed participants. While the average abnormal stock return and volume reactions to presentations are positive, there is a great deal of cross-sectional variation as indicated by negative median reactions. We find that conference characteristics that determine the nature of the audience and its interactions, such as sponsor, location, size, and industry-focus, are significantly associated with the market reaction, consistent with the disclosure milieu explaining the cross-sectional variation in the information content of the presentation. We also find that conference characteristics explain changes in subsequent analyst and institutional investor following, consistent with the disclosure milieu creating differences in access to management by potential new investors and analysts. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Bushee, B.J.; University of PennsylvaniaUnited States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-80054698272
"Tan H., Wang S., Welker M.","24436216000;36810679100;7006069252;","Analyst following and forecast accuracy after mandated IFRS adoptions",2011,"Journal of Accounting Research","49","5",,"1307","1357",,161,"10.1111/j.1475-679X.2011.00422.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054690558&doi=10.1111%2fj.1475-679X.2011.00422.x&partnerID=40&md5=bed251836fbbda6bb3d88881288cd6f8","University of Waterloo, Canada; Hong Kong University of Science and Technology, Hong Kong; Queen's University, Canada","Tan, H., University of Waterloo, Canada; Wang, S., Hong Kong University of Science and Technology, Hong Kong; Welker, M., Queen's University, Canada","This study investigates how accounting harmonization affects one particular group of financial statement users-financial analysts. We find that mandatory International Financial Reporting Standards (IFRS) adoption attracts foreign analysts, particularly those from countries that are simultaneously adopting IFRS along with the covered firm's country and those with prior IFRS experience. We also find that mandatory IFRS adoption improves foreign analysts' forecast accuracy. The change in analyst following increases with the distance between prior local Generally Accepted Accounting Principles (GAAP) and IFRS and with the extent to which IFRS adoption eliminates GAAP differences between the firm's country and the analyst's country. IFRS adoption also attracts more local analysts, particularly those with prior IFRS experience and with an international portfolio prior to mandated IFRS adoption in their home country. Local analysts' forecast accuracy is not affected by IFRS adoption. Overall, our results suggest that accounting harmonization brings comparability benefits that enhance the usefulness of accounting data. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Tan, H.; University of WaterlooCanada",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-80054690558
"Lambert T.A., Agoglia C.P.","53664036100;6506359364;","Closing the loop: Review process factors affecting audit staff follow-through",2011,"Journal of Accounting Research","49","5",,"1275","1306",,39,"10.1111/j.1475-679X.2011.00423.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054684602&doi=10.1111%2fj.1475-679X.2011.00423.x&partnerID=40&md5=e116d6aefd0575f77f148f455da302aa","Isenberg School of Management, University of Massachusetts, Amherst, United States","Lambert, T.A., Isenberg School of Management, University of Massachusetts, Amherst, United States; Agoglia, C.P., Isenberg School of Management, University of Massachusetts, Amherst, United States","The PCAOB recently expressed concern regarding the sufficiency and effectiveness of review and supervision of audit fieldwork. For the audit review process to succeed as a quality control mechanism, any issues or questions identified by a reviewer must be adequately resolved and documented in the workpapers. If audit review fails to correct for errors/biases in the work of reviewees, there can be serious detrimental effects on audit quality and, in turn, financial statement quality. Our study extends the literature by examining the phase of the review process in which reviewees respond to (or ""close"") notes/comments provided by their reviewers. Utilizing an experiment, we find that certain contextual factors (review timeliness and review note frame) influence reviewee follow-through during this critical phase. Specifically, we find that a delayed review elicits significantly lower effort levels than a timely review. Review note frame (i.e., how the reviewer phrases the rationale given for the underlying directive of a review note) significantly affects reviewee effort and performance when the review is timely. Through mediation analyses, we explore the mediating effect of effort on performance. In addition, we find that reviewer delay leads to greater over-documentation. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Lambert, T.A.; Isenberg School of Management, , Amherst, United States",,,00218456,,,,"English","J. Account. Res.",Review,"Final","",Scopus,2-s2.0-80054684602
"Dimitrov V., Jain P.C.","36779507700;7402520825;","It's showtime: Do managers report better news before annual shareholder meetings?",2011,"Journal of Accounting Research","49","5",,"1193","1221",,27,"10.1111/j.1475-679X.2011.00419.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054679468&doi=10.1111%2fj.1475-679X.2011.00419.x&partnerID=40&md5=1c2153bc57430cf5dd2aff922498c7e3","Rutgers University, United States; Georgetown University, United States","Dimitrov, V., Rutgers University, United States; Jain, P.C., Georgetown University, United States","Annual shareholder meetings provide an opportunity for shareholders to express their concerns with corporate performance, pressuring managers to demonstrate good performance. We show that managers respond to the shareholder pressure by reporting positive corporate news before the annual shareholder meetings. Specifically, we find significantly positive average cumulative abnormal returns (CARs) during the 40 days before the annual meeting date. The premeeting returns are significantly higher when shareholder discontent with managerial performance is likely to be stronger. The decile of companies with the worst past stock price performance exhibits average CARs of 3.4% and buy-and-hold returns of 7.0% during the 40-day premeeting period. Companies with poor past performance exhibit even higher premeeting returns when shareholder pressure on management is greater, such as when institutional ownership is high, when CEO compensation is high, and when shareholders submit proxy proposals on corporate governance. We complement the evidence based on CARs by showing how managers of poorly performing firms manage the timing and content of earnings announcements and management forecast announcements before the annual shareholder meetings. Overall, the results suggest that managers attempt to influence shareholders before annual shareholder meetings through positive news. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Dimitrov, V.; Rutgers UniversityUnited States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-80054679468
"De Franco G., Kothari S.P., Verdi R.S.","15834197400;7102665346;12801334700;","The benefits of financial statement comparability",2011,"Journal of Accounting Research","49","4",,"895","931",,207,"10.1111/j.1475-679X.2011.00415.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960432635&doi=10.1111%2fj.1475-679X.2011.00415.x&partnerID=40&md5=70f2cc8059f2fdd91da7029dc2e6ce71","University of Toronto, Canada; MIT Sloan School of Management, United States","De Franco, G., University of Toronto, Canada; Kothari, S.P., MIT Sloan School of Management, United States; Verdi, R.S., MIT Sloan School of Management, United States","Investors, regulators, academics, and researchers all emphasize the importance of financial statement comparability. However, an empirical construct of comparability is typically not specified. In addition, little evidence exists on the benefits of comparability to users. This study attempts to fill these gaps by developing a measure of financial statement comparability. Empirically, this measure is positively related to analyst following and forecast accuracy, and negatively related to analysts' dispersion in earnings forecasts. These results suggest that financial statement comparability lowers the cost of acquiring information, and increases the overall quantity and quality of information available to analysts about the firm. ©, University of Chicago on behalf of the Accounting Research Center, 2011.",,,"De Franco, G.; University of TorontoCanada",,,00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-79960432635
"Mak C.Y., Strong N., Walker M.","43261459000;7003697362;23006805100;","Conditional earnings conservatism and corporate refocusing activities",2011,"Journal of Accounting Research","49","4",,"1041","1082",,14,"10.1111/j.1475-679X.2011.00414.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960423001&doi=10.1111%2fj.1475-679X.2011.00414.x&partnerID=40&md5=778b61afc03d43b7e3ea4fbd05ca67e1","Birmingham Business School, The University of Birmingham, United Kingdom; Manchester Business School, The University of Manchester, United Kingdom","Mak, C.Y., Birmingham Business School, The University of Birmingham, United Kingdom; Strong, N., Manchester Business School, The University of Manchester, United Kingdom; Walker, M., Manchester Business School, The University of Manchester, United Kingdom","We extend standard models of conditional earnings conservatism and adaptation value to the context of the corporate refocusing activities of UK listed companies. This analysis is interesting because refocusing activities are: (1) commonly anticipated by significant negative returns in the financial year(s) before the refocusing event; (2) typically associated with large material charges; and (3) likely to be part of a strategic plan with the internal decision preceding the formal public announcement. We complement Burgstahler and Dichev [1997] by showing how their nonlinear relation between share prices and earnings changes around refocusing events as adaptation options are exercised. Because refocusing events also involve large realized losses and major changes to firms' strategic plans, we expect to see systematic changes in the timing relations between stock returns and reported earnings. To capture this, we show how the coefficients of Basu's [1997] model of conditional conservatism change around refocusing events. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Mak, C.Y.; Birmingham Business School, United Kingdom",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-79960423001
"Gao Y.","14035322600;","The Sarbanes-Oxley act and the choice of bond market by foreign firms",2011,"Journal of Accounting Research","49","4",,"933","968",,16,"10.1111/j.1475-679X.2011.00416.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960421224&doi=10.1111%2fj.1475-679X.2011.00416.x&partnerID=40&md5=7b23e98519f72452c527fdebf2dd0238","The University of Minnesota, United States","Gao, Y., The University of Minnesota, United States","This paper examines the economic impact of the Sarbanes-Oxley Act (SOX) by studying foreign firms' choice of whether to issue bonds in the U.S. public bond market or elsewhere before and after the law's enactment in 2002. After controlling for firm characteristics, bond features, home-country attributes, and market conditions, I find that foreign firms rely less on the U.S. public bond market after SOX. Additionally, some determinants of choosing the U.S. public bond market have changed since the passage of SOX: firms listing equities on U.S. stock exchanges, adopting International Financial Reporting Standards (IFRS), and doing large bond issuances are more likely to choose this market in the post-SOX period than in the pre-SOX period. Overall, these results are consistent with a shift in the expected costs and benefits of choosing the U.S. public bond market following SOX. This paper provides the first evidence about how SOX influences debt financing decisions and alters capital flows across international bond markets. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Gao, Y.; The University of MinnesotaUnited States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-79960421224
"Erkens D.H.","36713236700;","Do firms use time-vested stock-based pay to keep research and development investments secret?",2011,"Journal of Accounting Research","49","4",,"861","894",,18,"10.1111/j.1475-679X.2011.00418.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960411404&doi=10.1111%2fj.1475-679X.2011.00418.x&partnerID=40&md5=1e50f9b9143b94a130c1b92c5fa7c0c7","University of Southern California, United States","Erkens, D.H., University of Southern California, United States","I find that executives' unvested equity holdings are larger when executives are employed by R&D-intensive firms in industries that rely more on secrecy to profit from R&D. Moreover, I find that this relation is more pronounced for executives with a greater ability to exploit R&D-related information and also holds for nonexecutive employees. In addition, I find that these firms use option grants with longer vesting periods and that unvested equity holdings reduce the likelihood that their executives leave to find employment elsewhere. Overall, my findings are consistent with firms using time-vested stock-based pay to reduce the leakage of R&D-related information to competitors through employee mobility. © University of Chicago on behalf of the Accounting Research Center, 2011.",,,"Erkens, D.H.; University of Southern CaliforniaUnited States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-79960411404
