Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Kim J.-B., Sohn B.C.","8304603800;35751631400;","Real earnings management and cost of capital",2013,"Journal of Accounting and Public Policy","32","6",,"518","543",,85,"10.1016/j.jaccpubpol.2013.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887154993&doi=10.1016%2fj.jaccpubpol.2013.08.002&partnerID=40&md5=385f2956b7c610f42d6fba9d2df27cd1","Department of Accountancy, City University of Hong Kong, Hong Kong, Hong Kong; Department of Accounting and Information Management, University of Macau, Macau, Macau","Kim, J.-B., Department of Accountancy, City University of Hong Kong, Hong Kong, Hong Kong; Sohn, B.C., Department of Accounting and Information Management, University of Macau, Macau, Macau","This study investigates whether a firm's cost of equity capital is influenced by the extent of a firm's real activities management. Using a large sample of U.S. firms, we find that our proxy for the cost of capital is positively associated with the extent of earnings management through the real activities manipulation after controlling for the effect of the accrual-based earnings management. We also provide evidence suggesting that this positive association stems from managerial opportunism rather than from the measurement errors in our real earnings management proxies. The main findings are robust to a battery of sensitivity tests. Collectively, our results suggest that real earnings management activities exacerbate the information quality of earnings used by outside investors, and thus the market demands a higher risk premium for these activities, which is incremental to the risk premium for the accrual-based earnings management. © 2013 Elsevier Inc.",,,"Sohn, B.C.; Department of Accounting and Information Management, Av. Padre Tomas Pereira, Taipa, Macau, China; email: bcsohn@umac.mo",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84887154993
"Hahn T., Song M.","7201384988;56873054500;","Regulation Fair Disclosure and analysts' reliance on earnings announcements",2013,"Journal of Accounting and Public Policy","32","1",,"26","43",,11,"10.1016/j.jaccpubpol.2012.09.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872340414&doi=10.1016%2fj.jaccpubpol.2012.09.001&partnerID=40&md5=0cbe42f59be64709de5d652dcab5b38b","Department of Accounting and Finance, Auburn University, Montgomery, P.O. Box 244023, Montgomery, AL 36124-4023, United States; Sogang Business School, Sogang University, Shinsoo-Dong 1, Mapo-Gu, Seoul, South Korea","Hahn, T., Department of Accounting and Finance, Auburn University, Montgomery, P.O. Box 244023, Montgomery, AL 36124-4023, United States; Song, M., Sogang Business School, Sogang University, Shinsoo-Dong 1, Mapo-Gu, Seoul, South Korea","Regulation Fair Disclosure prohibits corporations from selectively disclosing material information to groups of favored analysts and institutional investors. If information previously provided is excluded by the new regulation from analysts' information set, it is plausible that the relative importance of the other information, such as earnings announcements, which remains could increase (Arya et al., 2005). The purpose of this study is to investigate whether analysts become more reliant on firm earnings announcements in revising their forecasts after implementation of the regulation. Our empirical results show that, after the regulation, more analysts issue forecasts immediately after earnings announcements. In addition, analysts' earnings forecasts tend to converge more after observing earnings announcements in the post-regulation period. These results, in conjunction with the finding of higher overall level of forecast errors and dispersion, indicate that earnings announcements become more important information sources in the post regulation period. These findings suggest that analysts are more reliant on earnings announcements and there is an increase in analyst herding as a result of Regulation Fair Disclosure. © 2012 Elsevier Inc.",,,"Song, M.; Sogang Business School, Shinsoo-Dong 1, Mapo-Gu, Seoul, South Korea; email: msong@sogang.ac.kr",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84872340414
"Cho S.Y., Lee C., Pfeiffer Jr. R.J.","24337588200;36682619000;7202147147;","Corporate social responsibility performance and information asymmetry",2013,"Journal of Accounting and Public Policy","32","1",,"71","83",,168,"10.1016/j.jaccpubpol.2012.10.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872339079&doi=10.1016%2fj.jaccpubpol.2012.10.005&partnerID=40&md5=f1dad05bc24393f427ed61fa1f57f1fe","Department of Accounting and Finance, School of Business and Administration, Oakland University, Rochester, MI, United States; Department of Accounting, School of Business Administration, Wayne State University, Detroit, MI, United States; Department of Accounting, Neeley School of Business, Texas Christian University, Fort Worth, TX, United States","Cho, S.Y., Department of Accounting and Finance, School of Business and Administration, Oakland University, Rochester, MI, United States; Lee, C., Department of Accounting, School of Business Administration, Wayne State University, Detroit, MI, United States; Pfeiffer Jr., R.J., Department of Accounting, Neeley School of Business, Texas Christian University, Fort Worth, TX, United States","Using Corporate Social Responsibility (CSR) performance scores from KLD STAT, we investigate whether CSR performance affects information asymmetry. We find that both positive and negative CSR performance reduce information asymmetry. Moreover, we find that the influence of negative CSR performance is much stronger than that of positive CSR performance in reducing information asymmetry. We also investigate the effect of informed investors on the CSR performance-asymmetry relation. We find that the negative association between CSR performance and bid-ask spread decreases for firms with a high level of institutional investors compared to those with a low level of institutional investors. This finding suggests that informed investors may exploit their CSR information advantage. Overall, our results suggest that CSR performance plays a positive role for investors by reducing information asymmetry and that regulatory action may be appropriate to mitigate the adverse selection problem faced by less-informed investors. © 2012 Elsevier Inc.",,,"Lee, C.; Department of Accounting, , Detroit, MI, United States; email: cheol@wayne.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84872339079
"Higgins H.N.","55664746500;","Do stock-for-stock merger acquirers manage earnings? Evidence from Japan",2013,"Journal of Accounting and Public Policy","32","1",,"44","70",,21,"10.1016/j.jaccpubpol.2012.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872302431&doi=10.1016%2fj.jaccpubpol.2012.10.001&partnerID=40&md5=8d80e6c54dad3e22de9ab580e977b9a9","Worcester Polytechnic Institute, School of Business, 100 Institute Road, Worcester, MA 01609, United States","Higgins, H.N., Worcester Polytechnic Institute, School of Business, 100 Institute Road, Worcester, MA 01609, United States","This paper examines the earnings management behavior of Japanese merger acquirers on the Tokyo Stock Exchange. Most Japanese mergers are transacted via stock swaps, when acquirers have incentive to manage pre-merger earnings to reduce the cost of acquisition. Consistent with this incentive, Japanese acquirers have significantly positive long-term abnormal accruals in the year prior to the merger announcement. Further analyses suggest that acquirers' extent of earnings management is an increasing function of their economic benefit at stake, and a decreasing function of monitoring by banks and foreign investors. © 2012 Elsevier Inc.",,,"Higgins, H.N.; Worcester Polytechnic Institute, 100 Institute Road, Worcester, MA 01609, United States; email: hhiggins@wpi.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84872302431
"Singhvi M., Raghunandan K., Mishra S.","54406237600;6602619453;57203027285;","Market reactions to appointment of audit committee directors post-SOX: A note",2013,"Journal of Accounting and Public Policy","32","1",,"84","89",,3,"10.1016/j.jaccpubpol.2012.10.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872302005&doi=10.1016%2fj.jaccpubpol.2012.10.004&partnerID=40&md5=c36aac0018a63272516289be5e498fb9","College of Business Administration, Loyola Marymount University, Los Angeles, CA 90045, United States; College of Business Administration, Florida International University, Miami, FL 33199, United States","Singhvi, M., College of Business Administration, Loyola Marymount University, Los Angeles, CA 90045, United States; Raghunandan, K., College of Business Administration, Florida International University, Miami, FL 33199, United States; Mishra, S., College of Business Administration, Florida International University, Miami, FL 33199, United States","In recent years, legislators and regulators have evinced significant interest in issues related to audit committee composition. Prior research finds that, in the pre-SOX period, the stock market reacts favorably to the appointment of expert directors to the audit committee. In the post-SOX period, almost all companies have financial experts on audit committees; hence, the signaling value of appointing an expert may be less valuable in the post-SOX period. Using a sample of 452 audit committee director appointments in 2004, 2006 and 2008, we find that the market reaction to the appointment of different types of expert directors is not significantly different from zero. © 2012 Elsevier Inc.",,,"Raghunandan, K.; School of Accounting, , Miami, FL 33199, United States; email: raghu@fiu.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84872302005
"Degeorge F., Ding Y., Jeanjean T., Stolowy H.","6602793603;7404136394;9635873100;9634714900;","Analyst coverage, Earnings management and financial development: An international study",2013,"Journal of Accounting and Public Policy","32","1",,"1","25",,56,"10.1016/j.jaccpubpol.2012.10.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872299932&doi=10.1016%2fj.jaccpubpol.2012.10.003&partnerID=40&md5=83986c4eef53cf21bdec23607fbfb2ba","Swiss Finance Institute, University of Lugano, Switzerland; China Europe International Business School (CEIBS), Shanghai, China; ESSEC Business School, France; HEC Paris, France","Degeorge, F., Swiss Finance Institute, University of Lugano, Switzerland; Ding, Y., China Europe International Business School (CEIBS), Shanghai, China; Jeanjean, T., ESSEC Business School, France; Stolowy, H., HEC Paris, France","Using data from 21 countries, this paper analyzes the relation among analyst coverage, earnings management and financial development in an international context. We document that the effectiveness of financial analysts as monitors increases with a country's financial development (FD). We find that in high-FD countries, increased within-firm analyst coverage results in less earnings management. Such is not the case in low-FD countries. Our results are economically significant and robust to reverse causality checks. Our findings illustrate one mechanism through which financial development mitigates the cost of monitoring firms and curbs earnings management. © 2012 Elsevier Inc.",,,"Ding, Y.; Department of Finance and Accounting, 699, Hongfeng Road, Pudong, Shanghai 201206, China; email: dyuan@ceibs.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84872299932
"Lin S., Riccardi W., Wang C.","55584803749;55490972700;57193499774;","Does accounting quality change following a switch from U.S. GAAP to IFRS? Evidence from Germany",2012,"Journal of Accounting and Public Policy","31","6",,"641","657",,48,"10.1016/j.jaccpubpol.2012.10.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872399796&doi=10.1016%2fj.jaccpubpol.2012.10.006&partnerID=40&md5=e24a4e028fe828c6aaa93e59270aea83","School of Accounting, College of Business, Florida International University, Miami, FL, United States","Lin, S., School of Accounting, College of Business, Florida International University, Miami, FL, United States; Riccardi, W., School of Accounting, College of Business, Florida International University, Miami, FL, United States; Wang, C., School of Accounting, College of Business, Florida International University, Miami, FL, United States","This study examines whether accounting quality changed following a switch from U.S. GAAP to IFRS. Using a sample of German high tech firms that transitioned to IFRS from U.S. GAAP in 2005, we find that accounting numbers under IFRS generally exhibit more earnings management, less timely loss recognition, and less value relevance compared to those under U.S. GAAP. In addition, after analyzing the accounting quality of firms that applied IFRS throughout the entire sample period, we find that, for the metrics suggesting a decline in accounting quality for both groups of firms, the change is significantly more pronounced for firms switching to IFRS from U.S. GAAP. Overall, our findings indicate that the application of U.S. GAAP generally resulted in higher accounting quality than application of IFRS, and a transition from U.S. GAAP to IFRS reduced accounting quality. Our findings provide the first evidence on the potential consequences of a switch from U.S. GAAP to IFRS. © 2012.",,,"Lin, S.; School of Accounting, 11200 S.W. 8th Street, Miami, FL 33199, United States; email: lins@fiu.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84872399796
"Rupley K.H., Brown D., Marshall R.S.","35848008200;56122042900;8090418500;","Governance, media and the quality of environmental disclosure",2012,"Journal of Accounting and Public Policy","31","6",,"610","640",,113,"10.1016/j.jaccpubpol.2012.09.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872386012&doi=10.1016%2fj.jaccpubpol.2012.09.002&partnerID=40&md5=edaada94c2b19d452a9780b4a27ed54b","Portland State University, 615 SW Harrison St., Portland, OR 97201, United States","Rupley, K.H., Portland State University, 615 SW Harrison St., Portland, OR 97201, United States; Brown, D., Portland State University, 615 SW Harrison St., Portland, OR 97201, United States; Marshall, R.S., Portland State University, 615 SW Harrison St., Portland, OR 97201, United States","Given the rising emphasis on environmental disclosures and the expressed importance of 'good' governance in determining the extent of information disclosure in general, we examine the relation between specific aspects of governance and media coverage and the quality of voluntary environmental disclosure (VED). Using a sample of 127 firms over a 6-year period (2000-2005), we empirically test characteristics of governance and media in relation to VED. Our results suggest that VED quality is positively associated with environmental media coverage, negative environmental media and board attributes of independence, diversity, and expertise. Results from supplemental analysis suggest that institutional investors exert influence over managerial decisions on environmental reporting only in the face of negative environmental media. Additionally, results from longitudinal analyses indicate that the quality of environmental disclosures increases over time. Our conclusion discusses the implications of these findings. © 2012.",,,"Rupley, K.H.; Portland State University, 615 SW Harrison St., Portland, OR 97201, United States; email: rupleyk@pdx.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84872386012
"Johnson L.E., Lowensohn S., Reck J.L., Davies S.P.","7404798890;22985827700;6701781166;8360393200;","Management letter comments: Their determinants and their association with financial reporting quality in local government",2012,"Journal of Accounting and Public Policy","31","6",,"575","592",,3,"10.1016/j.jaccpubpol.2012.09.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872382705&doi=10.1016%2fj.jaccpubpol.2012.09.005&partnerID=40&md5=d3594e3948430360976b38acc35dbe5a","Department of Accounting, Colorado State University, United States; School of Accountancy, University of South Florida, United States; Department of Agricultural and Resource Economics, Colorado State University, United States","Johnson, L.E., Department of Accounting, Colorado State University, United States; Lowensohn, S., Department of Accounting, Colorado State University, United States; Reck, J.L., School of Accountancy, University of South Florida, United States; Davies, S.P., Department of Agricultural and Resource Economics, Colorado State University, United States","The issuance of management letters (MLs) as part of financial statement audits is a long-standing practice; however, previous studies of MLs are few and no previous research has tested the utility of MLs empirically. This paper reports a study of MLs issued by independent CPA firms pursuant to audits of Florida general purpose local governments. We investigate the determinants of ML comments, finding that such comments are influenced by auditee characteristics and auditor tenure but not by auditor specialization, a proxy for audit quality. Further, we explore the relationship between MLs and financial reporting quality. We observe a negative relationship between first-year ML comments and assessed financial reporting quality. When lagged one year, first-year ML comments bear a positive relationship with financial reporting quality. The absence of ML comments is positively associated with financial reporting quality. Our results suggest that MLs are beneficial to auditees. As such, our study should be interesting to policymakers, users of financial reports, auditees, and auditors. © 2012 Elsevier Inc.",,,"Lowensohn, S.; Department of Accounting, 257 Rockwell Hall, Fort Collins, CO 80523-1271, United States; email: Suzanne.Lowensohn@business.colostate.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84872382705
"Johnston D.","8512963500;","Environmental R&D and the uncertainty of future earnings",2012,"Journal of Accounting and Public Policy","31","6",,"593","609",,,"10.1016/j.jaccpubpol.2012.09.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872378810&doi=10.1016%2fj.jaccpubpol.2012.09.004&partnerID=40&md5=65fe4f908dd2f38b709d0be5b0236dbb","Department of Accounting, Colorado State University, 256 Rockwell Hall, Fort Collins, CO 80523, United States","Johnston, D., Department of Accounting, Colorado State University, 256 Rockwell Hall, Fort Collins, CO 80523, United States","This paper examines whether the variability in the future earnings stream generated by the investment in environmentally-related R&D projects is different than that created by the investment in other R&D projects. To carry out this investigation, I decompose total R&D expenditures into two components: those related to R&D projects aimed at reducing the firm's costs to comply with environmental legislation (i.e., the environmental component), and those related to all other R&D projects, which are focused on increasing the firm's revenues and/or decreasing its other operating costs (i.e., the residual component). As predicted, I find that the environmental component of R&D expenditures contributes significantly less to the variability of future earnings than the residual component. © 2012 Elsevier Inc.",,,"Johnston, D.; Department of Accounting, 256 Rockwell Hall, Fort Collins, CO 80523, United States; email: Derek.Johnston@business.colostate.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84872378810
"Chen C.J.P., Li Z., Su X., Yao Y.","7501944679;36606286500;7402182107;55444299300;","Delegation and sensitivity of CEO turnover to firm performance within business groups: Evidence from China",2012,"Journal of Accounting and Public Policy","31","6",,"553","574",,7,"10.1016/j.jaccpubpol.2012.09.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872372276&doi=10.1016%2fj.jaccpubpol.2012.09.003&partnerID=40&md5=aef0006d2823ac7c1ca38f4ac5cf340f","China Europe International Business School, China; Shanghai University of Finance and Economics, China; Hong Kong Polytechnic University, Hong Kong","Chen, C.J.P., China Europe International Business School, China; Li, Z., Shanghai University of Finance and Economics, China; Su, X., China Europe International Business School, China; Yao, Y., Hong Kong Polytechnic University, Hong Kong","In emerging markets, companies are often organized into corporate groups in which the controlling shareholders control the member firms through stock pyramids and cross-shareholdings. We examine how the incentive for these controlling shareholders to maximize the value of groups results in less delegation of decision rights to the CEO of the member firm and, in turn, how such delegation affects the rate of CEO turnover in response to the financial performance measures reported by member firms. Our results suggest that delegation, measured as the extent to which controlling owners control the board of directors, is negatively associated with the interdependence of member firms. We also find that delegation weakens the sensitivity of the CEO-turnover rate to financial performance measures. These findings extend the literature by providing evidence on how delegation and management-incentive arrangements are jointly determined at the firm level. © 2012 Elsevier Inc.",,,"Su, X.; China Europe International Business SchoolChina; email: sxijia@ceibs.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84872372276
"Krishnan G.V., Pevzner M., Sengupta P.","26660408200;36018577700;7103155411;","How do auditors view managers' voluntary disclosure strategy? The effect of earnings guidance on audit fees",2012,"Journal of Accounting and Public Policy","31","5",,"492","515",,19,"10.1016/j.jaccpubpol.2011.10.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869092535&doi=10.1016%2fj.jaccpubpol.2011.10.009&partnerID=40&md5=838b48d0fd34696c720bd1bd4402629c","Department of Accounting, College of Business and Economics, Lehigh University, 621 Taylor Street, Bethlehem, PA 18015, United States; School of Management, George Mason University, MSN 5F4, Fairfax, VA 22030, United States; Office of the Comptroller of Currency, 250 E St. NW, Washington, DC 20219, United States","Krishnan, G.V., Department of Accounting, College of Business and Economics, Lehigh University, 621 Taylor Street, Bethlehem, PA 18015, United States; Pevzner, M., School of Management, George Mason University, MSN 5F4, Fairfax, VA 22030, United States; Sengupta, P., Office of the Comptroller of Currency, 250 E St. NW, Washington, DC 20219, United States","The objective of this study is to examine the relation between attributes of earnings forecasts issued by managers and audit fees. Although there is an extensive literature on managers' disclosure of earnings forecasts, there is a paucity of research on how auditors incorporate information from these voluntary disclosures. We find that the issuance of an annual or quarterly management earnings forecast in the prior period is positively associated with the current period audit fees. Our results indicate that on average, audit fees are higher by about 7% for firm-years associated with an annual forecast. Among the firms that issue earnings forecasts, we find no association between audit fees and likelihood of updating a previously issued earnings forecast, indicating that auditors do not view such behavior negatively. Further, we find audit fees to be positively associated with the error and the bias (or optimism) in the forecasts for annual forecasts but not for quarterly forecasts. Overall, these results suggest that management's forecast behavior captures higher business risk for the auditor via greater risk of earnings management or litigation risk. © 2011 Elsevier Inc.",,,"Pevzner, M.; School of Management, MSN 5F4, Fairfax, VA 22030, United States; email: mpevzner@gmu.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84869092535
"Cho S.Y., Sachs K.D.","24337588200;7003275567;","Earnings management and deregulation: The case of motor carriers",2012,"Journal of Accounting and Public Policy","31","5",,"451","470",,2,"10.1016/j.jaccpubpol.2012.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869090382&doi=10.1016%2fj.jaccpubpol.2012.08.002&partnerID=40&md5=c779ad7a6a8a0ad50c87dccd0ba51f64","Oakland University, Department of Accounting and Finance, School of Business Administration, Rochester, MI 48309-4401, United States; City University of New York, Baruch College, Zicklin School of Accountancy, United States","Cho, S.Y., Oakland University, Department of Accounting and Finance, School of Business Administration, Rochester, MI 48309-4401, United States; Sachs, K.D., City University of New York, Baruch College, Zicklin School of Accountancy, United States","This study investigates the discretionary accounting choices of federally-regulated interstate motor carriers during the period in the late 1970s when the U.S. government successfully deregulated the industry. We predict that motor carriers were likely to use income-decreasing earnings management to lessen the public perception of excessive industry profits and thus to avoid deregulation that during this period of heightened political cost.We test this hypothesis on a sample of publicly-traded, federally-regulated motor carriers using Dechow et al.'s (1995) accruals model, augmented as a fixed-effects model (Key, 1997; Han and Wang, 1998) with separate controls for performance (Kothari et al., 2005) and for measurement error caused by mergers, acquisitions and discontinued operations (Hansen, 1999; Collins and Hribar, 2002). We compare accruals during the political-cost deregulation period of 1975-1979 against benchmark periods before and after industry deregulation.For all benchmark periods, we find evidence that motor-carrier firms managed earnings to reduce reported income in the later years of the deregulation period. This is the period when federal efforts shifted from administrative decisions that eased entry barriers and derailed collusive price setting to legislative efforts to deregulate the industry. These findings add to our understanding of accounting choices that influence political processes. © 2012 Elsevier Inc.",,,"Cho, S.Y.; Oakland University, , Rochester, MI 48309-4401, United States; email: cho@oakland.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84869090382
"Arel B., Jennings M.M., Pany K., Reckers P.M.J.","24337231200;7202126932;6507606365;6506652126;","Auditor liability: A comparison of judge and juror verdicts",2012,"Journal of Accounting and Public Policy","31","5",,"516","532",,12,"10.1016/j.jaccpubpol.2011.10.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869082087&doi=10.1016%2fj.jaccpubpol.2011.10.004&partnerID=40&md5=9b62a852f3bb7eac7ccf112f0b5f1629","School of Business Administration, University of Vermont, 307 Kalkin Hall, Burlington, VT 05405, United States; Department of Management, Arizona State University, P.O. Box 874006, Tempe, AZ 85287-4006, United States; School of Accountancy, W.P. Carey School of Business, Arizona State University, P.O. Box 873606, Tempe, AZ 85287-3606, United States","Arel, B., School of Business Administration, University of Vermont, 307 Kalkin Hall, Burlington, VT 05405, United States; Jennings, M.M., Department of Management, Arizona State University, P.O. Box 874006, Tempe, AZ 85287-4006, United States; Pany, K., School of Accountancy, W.P. Carey School of Business, Arizona State University, P.O. Box 873606, Tempe, AZ 85287-3606, United States; Reckers, P.M.J., School of Accountancy, W.P. Carey School of Business, Arizona State University, P.O. Box 873606, Tempe, AZ 85287-3606, United States","This research examines differences between judges and jurors in rendering liability judgments in auditor litigation cases. While any number of case contexts would allow us to contrast and compare judges and jurors, we chose one that we believed would also address a second timely issue, auditor reliance or non-reliance upon the work of others. Within the general context of litigation of an alleged audit failure, we manipulated, between-participants, external auditor reliance on the work of others (relied on outsourced work, relied on in-house internal auditors' work or did not rely). Our results show differences in the liability assessments of judges and jurors. Judges assign more liability to auditors that rely on the work of in-house internal auditors, less liability to auditors that rely on outsourced internal auditors and the least liability to auditors that choose not to rely on the work of internal auditors (but re-perform the work themselves) while jurors assess higher liability regardless of the work done by the auditors. Mediation analyses suggests the differences found in the overall liability assessments of jurors and judges are partially driven by their divergent attitudes towards the public accounting profession with jurors' unfavorable attitudes leading to them assign liability regardless of the work performed. Further analysis suggests juror insensitivity to our reliance manipulations may reflect a strict liability perspective (consistent with prior work by Charron and Lowe (2008)); while judges consider other factors when making liability assessments. © 2011 Elsevier Inc.",,,"Arel, B.; School of Business Administration, 307 Kalkin Hall, Burlington, VT 05405, United States; email: barel@bsad.uvm.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84869082087
"Al-Akra M., Ali M.J.","26435125600;55250809400;","The value relevance of corporate voluntary disclosure in the Middle-East: The case of Jordan",2012,"Journal of Accounting and Public Policy","31","5",,"533","549",,36,"10.1016/j.jaccpubpol.2011.10.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869080111&doi=10.1016%2fj.jaccpubpol.2011.10.007&partnerID=40&md5=ba2d82f10e6300c8a831cad747862dca","10/43 Macdonald St., Lakemba, NSW 2195, Australia; School of Accounting, La Trobe University, Bundoora, VIC 3086, Australia","Al-Akra, M., 10/43 Macdonald St., Lakemba, NSW 2195, Australia; Ali, M.J., School of Accounting, La Trobe University, Bundoora, VIC 3086, Australia","We examine whether higher voluntary disclosure, resulting from privatization and the accompanying governance reforms, enhances the value of privatized Jordanian firms. We use panel data for 243 firm-year annual reports (over a period of 9 years from 1996 to 2004) and employ univariate and multivariate tests in order to test our hypothesis,. We construct a governance index to proxy for the impact of privatized firms' governance on voluntary disclosure. Also, we control for the endogeneity of voluntary disclosure in its relation with firm value. Our multivariate results indicate that voluntary disclosure is positively associated with firm value. We also find that firm value is associated with industry types as a proxy for size. However, we did not find that growth and liquidity are associated with firm value. © 2011 Elsevier Inc.",,,"Ali, M.J.; School of Accounting, , Bundoora, VIC 3086, Australia; email: m.ali@latrobe.edu.au",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84869080111
"MacGregor J.","55301290000;","Audit committee equity holdings, the risk of reporting problems, and the achievement of earnings thresholds",2012,"Journal of Accounting and Public Policy","31","5",,"471","491",,14,"10.1016/j.jaccpubpol.2012.08.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869079907&doi=10.1016%2fj.jaccpubpol.2012.08.001&partnerID=40&md5=d065d5db39eb8d23574a973da90ad06a","Hankamer School of Business, Accounting Department, Baylor University, One Bear Place #98002, TX 76798-8002, United States","MacGregor, J., Hankamer School of Business, Accounting Department, Baylor University, One Bear Place #98002, TX 76798-8002, United States","There is conflicting evidence on whether audit committee equity holdings enhance or undermine committee effectiveness. Some researchers contend that equity holdings motivate audit committees to minimize the risk of reporting problems, while others believe equity holdings align the committees' incentives with management. To reconcile these seemingly contradictory positions, I hypothesize that the influence of audit committee equity holdings depends upon the risk of reporting problems. I contend that when the risk of reporting problems is low (high) equity holdings motivate audit committees to give managers greater (less) discretion over reporting policies because the expected benefits from giving the discretion is greater (less) than the expected cost of the reporting problems that might occur from giving the discretion. I test whether the influence of audit committee equity holdings varies with the risk of reporting problems using a sample of 1370 firm-observations with earnings near the prior year's earning level and a sample of 2389 firm-observations near analyst forecasts. I find the influence of audit committee equity holdings on the likelihood that a firm meets the prior year's earnings level varies with the CEO's equity incentives and the level of high-risk assets. I also find the influence of audit committee equity holdings on the likelihood that a firm meets analysts' forecast varies with the CEO's equity incentives and the effectiveness of internal controls. Collectively, my results suggest equity holdings enhance audit committee effectiveness by increasing a committee's responsiveness to risk factors. © 2012 Elsevier Inc.",,,"MacGregor, J.; Hankamer School of Business, One Bear Place #98002, TX 76798-8002, United States; email: jason_macgregor@baylor.edu",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84869079907
"Stecher J., Suijs J.","23013335900;6603269075;","Hail, Procrustes! Harmonized accounting standards as a Procrustean bed",2012,"Journal of Accounting and Public Policy","31","4",,"341","355",,8,"10.1016/j.jaccpubpol.2012.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865557971&doi=10.1016%2fj.jaccpubpol.2012.05.003&partnerID=40&md5=19a7fd523d2848a4e1f45118e853005d","Tepper School of Business, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Tilburg School of Economics and Management, Tilburg University, P.O. Box 90153, 5000 LE Tilburg, Netherlands","Stecher, J., Tepper School of Business, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Suijs, J., Tilburg School of Economics and Management, Tilburg University, P.O. Box 90153, 5000 LE Tilburg, Netherlands","This article finds that the use of a harmonized accounting standard, such as the International Financial Reporting Standards, increases the information available to markets only if institutional differences across countries using the harmonized standard are insignificant. In all other cases, harmonization of reporting standards destroys information rather than increasing it. This article also contributes to methodology, introducing techniques for studying nonpartitional information structures. © 2012 Elsevier Inc.",,,"Suijs, J.; Tilburg School of Economics and Management, P.O. Box 90153, 5000 LE Tilburg, Netherlands; email: jeroen.suijs@uvt.nl",,,02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84865557971
