Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Ryan S.G., Keeley J.H.","35574572600;55931061600;","Discussion of ""Did the SEC impact banks' loan loss reserve policies and their informativeness?""",2012,"Journal of Accounting and Economics","56","2-3",,"66","78",,11,"10.1016/j.jacceco.2013.10.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890135047&doi=10.1016%2fj.jacceco.2013.10.006&partnerID=40&md5=994eb5cee615787930ec494961edb27c","Stern School of Business, New York University, 44 West 4th Street, New York City, NY 10012, United States","Ryan, S.G., Stern School of Business, New York University, 44 West 4th Street, New York City, NY 10012, United States; Keeley, J.H., Stern School of Business, New York University, 44 West 4th Street, New York City, NY 10012, United States","Beck and Narayanamoorthy (this issue) argue and provide evidence that SEC pressure culminating in the issuance of SAB 102 in July 2001: (1) caused banks to record allowances for loan losses that were more associated with historical loan charge-offs and less associated with current non-accrual loans; (2) primarily affected large and strong banks; and (3) caused allowances for loan losses to be more (less) informative of future loan charge-offs for strong (weak) banks. We argue and provide evidence that the results the authors ascribe to SAB 102 are primarily explained by consumer loan charge-offs dominating banks' loan charge-offs and, thus, allowances for loan losses in the post-SAB 102/pre-financial crisis period. This period coincided with a real estate and general macroeconomic boom in which other loan types experienced very low charge-offs. © 2013 Elsevier B.V.","Allowance for loan losses; Banks; Loan portfolio composition; Securities and Exchange Commission",,"Ryan, S.G.; Stern School of Business, 44 West 4th Street, New York City, NY 10012, United States; email: sryan@stern.nyu.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84890135047
"DeFond M.L.","6602107693;","The consequences of protecting audit partners' personal assets from the threat of liability: A discussion",2012,"Journal of Accounting and Economics","54","2-3",,"174","179",,7,"10.1016/j.jacceco.2012.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872499332&doi=10.1016%2fj.jacceco.2012.08.002&partnerID=40&md5=8298f7cf90b7136739906808382bb403","University of Southern California, United States","DeFond, M.L., University of Southern California, United States","In their investigation of UK auditors that voluntarily switch from unlimited to limited liability, Lennox and Li (in this volume, The consequences of protecting audit partners' personal assets from the threat of liability. Journal of Accounting and Economics) provide new insights into a fundamental issue related to audit quality. This discussion attempts to place Lennox-Li into the broader auditing literature and to consider what we learn from their analysis. © 2012 Elsevier B.V.","Audit quality; Auditor litigation; LLP",,"DeFond, M.L.; University of Southern CaliforniaUnited States; email: defond@marshall.usc.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84872499332
"Kadan O., Madureira L., Wang R., Zach T.","8988791000;16402550200;55511749300;23135506000;","Analysts' industry expertise",2012,"Journal of Accounting and Economics","54","2-3",,"95","120",,59,"10.1016/j.jacceco.2012.05.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872498367&doi=10.1016%2fj.jacceco.2012.05.002&partnerID=40&md5=70d67e06cec3774cf92d6daee754cf3d","Olin Business School, Washington University, St. Louis, United States; Weatherhead School of Management, Western Reserve University, Case, United States; Lee Kong Chian School of Business, Singapore Management University, United States; Fisher College of Business, Ohio State University, United States","Kadan, O., Olin Business School, Washington University, St. Louis, United States; Madureira, L., Weatherhead School of Management, Western Reserve University, Case, United States; Wang, R., Lee Kong Chian School of Business, Singapore Management University, United States; Zach, T., Fisher College of Business, Ohio State University, United States","Industry expertise is an important aspect of sell-side research. We explore this aspect using a novel dataset of industry recommendations, which are often issued by strategy analysts. We study sell-side analysts' ability to rank industries relative to each other (across-industry expertise), and how it relates to analysts' ability to rank firms in a particular industry (within-industry expertise). We find that analysts express more optimism towards industries with higher levels of investment, past profitability, and past returns. Analysts exhibit across-industry expertise, as portfolios based on industry recommendations generate abnormal returns over both short and long horizons, beyond what would be explained by industry momentum. Additionally, industry recommendations contain information, which is orthogonal to the information revealed in firm recommendations, and more so for brokers who benchmark their firm recommendations to industry peers. Consequently, the investment value of sell-side analysts' recommendations is enhanced when both dimensions of industry expertise are utilized by considering industry and firm recommendations in combination. © 2012 Elsevier B.V.","Financial analysts; Firm recommendations; Industry analysis; Sector rotation",,"Zach, T.; Fisher College of Business, United States; email: zach_7@fisher.osu.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84872498367
"Lennox C., Li B.","14521159700;55943181000;","The consequences of protecting audit partners' personal assets from the threat of liability",2012,"Journal of Accounting and Economics","54","2-3",,"154","173",,43,"10.1016/j.jacceco.2012.06.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872496088&doi=10.1016%2fj.jacceco.2012.06.002&partnerID=40&md5=76e775741efb0b7eeea1b6f033434a33","Nanyang Technological University, Singapore; City University of Hong Kong, Hong Kong","Lennox, C., Nanyang Technological University, Singapore; Li, B., City University of Hong Kong, Hong Kong","This study investigates the audit firm's decision to protect its partners' personal assets by becoming a limited liability partnership (LLP). We find that the likelihood of an audit firm switching from unlimited to limited liability is increasing in its size and exposure to litigation risk. We find no evidence that audit firms supply lower audit quality, lose market share, or charge lower audit fees after they become LLPs. However, the mix of public and private clients in audit firms' portfolios exhibits a significant shift toward riskier publicly traded companies after the switch to limited liability. © 2012 Elsevier B.V.","Audit liability; Audit quality; LLP",,"Lennox, C.; Nanyang Technological UniversitySingapore; email: cslennox@ntu.edu.sg",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84872496088
"Chan L.H., Chen K.C.W., Chen T.-Y., Yu Y.","55251664500;56160282600;55510726500;55731442300;","The effects of firm-initiated clawback provisions on earnings quality and auditor behavior",2012,"Journal of Accounting and Economics","54","2-3",,"180","196",,71,"10.1016/j.jacceco.2012.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872494911&doi=10.1016%2fj.jacceco.2012.05.001&partnerID=40&md5=4dda322b69f7a24eccf7104430fdfb74","University of Hong Kong, Hong Kong; Hong Kong University of Science and Technology, Kowloon, Hong Kong; Australian National University, Australia","Chan, L.H., University of Hong Kong, Hong Kong; Chen, K.C.W., Hong Kong University of Science and Technology, Kowloon, Hong Kong; Chen, T.-Y., Hong Kong University of Science and Technology, Kowloon, Hong Kong; Yu, Y., Australian National University, Australia","While firm-initiated compensation recovery (or clawback) provisions are gaining popularity and the recently enacted Dodd-Frank Act seeks to make the clawback of erroneously awarded compensation mandatory for all listed companies, little is known about their effectiveness. We find that the incidence of accounting restatements declines after firms initiate such provisions. In addition, we show that investors and auditors view such provisions as associated with increased accounting quality and lower audit risk. Specifically, we find that firms' earnings response coefficients increase after the adoption of clawback provisions. Further, for firms that adopt clawbacks, auditors are less likely to report material internal control weaknesses, charge lower audit fees, and issue audit reports with a shorter lag. © 2012 Elsevier B.V.","Accounting restatements; Audit fees; Audit risk; Clawbacks; The Dodd-Frank Act",,"Chen, K.C.W.; School of Business and Management, Clearwater Bay, Kowloon, Hong Kong; email: acchen@ust.hk",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84872494911
"Bradshaw M.T.","7102745078;","Discussion of ""Analysts' industry expertise""",2012,"Journal of Accounting and Economics","54","2-3",,"121","131",,7,"10.1016/j.jacceco.2012.09.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872493632&doi=10.1016%2fj.jacceco.2012.09.003&partnerID=40&md5=22e5c8f191f8ad1f1b5e66198595411a","Boston College, 140 Commonwealth Avenue, Fulton 520, Chestnut Hill, MA 02467, United States","Bradshaw, M.T., Boston College, 140 Commonwealth Avenue, Fulton 520, Chestnut Hill, MA 02467, United States","Kadan et al. (this issue) examine whether financial analysts exhibit industry expertise. It is not obvious from the title, but the study actually examines two different types of analysts: firm-specific analysts that have been examined extensively in prior research, and the rarer industry analysts who provide outlooks on whole industries. This study is the first to examine a large sample of explicit industry recommendations, and provides a fresh insight into an important aspect of financial research-industry expertise. In this discussion, I assess the motivation, contribution and empirical procedures within the context of capital markets research on sell-side analysts. © 2012 Elsevier B.V.","Financial analysts; Industry expertise; Stock recommendations",,"Bradshaw, M.T.; Boston College, 140 Commonwealth Avenue, Fulton 520, Chestnut Hill, MA 02467, United States; email: mark.bradshaw@bc.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84872493632
"Bushee B.J.","6602721134;","Discussion of ""Financial reporting opacity and informed trading by international institutional investors""",2012,"Journal of Accounting and Economics","54","2-3",,"221","228",,3,"10.1016/j.jacceco.2012.09.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872489577&doi=10.1016%2fj.jacceco.2012.09.001&partnerID=40&md5=a119681df75ed464cbd4d4c9fb84e656","Wharton School, University of Pennsylvania, 1300 Steinberg-Dietrich Hall, Philadelphia, PA 19104-6365, United States","Bushee, B.J., Wharton School, University of Pennsylvania, 1300 Steinberg-Dietrich Hall, Philadelphia, PA 19104-6365, United States","Maffett (this issue) finds that the opacity of a firm's information environment affects the degree of informed trade by institutional investors. In this discussion, I address the key research design choices involved in studies of opacity and informed trading and I relate the results to the literature on institutional investor performance and stock selection. I suggest that future work investigate the role of discretionary opacity in facilitating informed trade as part of the cost-benefit trade-off of the opacity decision maker (e.g., managers, analysts); test the relative effects of opacity on private information, liquidity, and price correction speed; and examine how institutional investors select which opaque firms to hold. © 2012 Elsevier B.V.","Informed trade; Institutional investors; Opacity",,"Bushee, B.J.; Wharton School, 1300 Steinberg-Dietrich Hall, Philadelphia, PA 19104-6365, United States; email: bushee@wharton.upenn.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84872489577
"Verdi R.S.","12801334700;","Discussion of ""Financial reporting frequency, information asymmetry, and the cost of equity""",2012,"Journal of Accounting and Economics","54","2-3",,"150","153",,5,"10.1016/j.jacceco.2012.07.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872489207&doi=10.1016%2fj.jacceco.2012.07.004&partnerID=40&md5=4024a398ba02931a58caa4f275cec861","MIT Sloan School of Management, 100 Main Street, E62-666, Cambridge, MA 02142, United States","Verdi, R.S., MIT Sloan School of Management, 100 Main Street, E62-666, Cambridge, MA 02142, United States","Fu, Kraft and Zhang (2012) use a hand-collected sample of firms with different interim reporting frequencies from 1951 to 1973 to test whether higher reporting frequency is associated with lower information asymmetry and a lower cost of equity capital. Their results suggest that firms with higher reporting frequency (e.g., firms reporting quarterly as opposed to annually) have lower information asymmetry and a lower cost of equity capital. In this discussion, I expand on FKZ by elaborating on their hypothesis development and research design, and providing suggestions for future research. © 2012 Elsevier B.V.","Cost of equity; Information asymmetry; Interim reporting frequency",,"Verdi, R.S.; MIT Sloan School of Management, 100 Main Street, E62-666, Cambridge, MA 02142, United States; email: rverdi@mit.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84872489207
"Maffett M.","46861302800;","Financial reporting opacity and informed trading by international institutional investors",2012,"Journal of Accounting and Economics","54","2-3",,"201","220",,40,"10.1016/j.jacceco.2012.09.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872488288&doi=10.1016%2fj.jacceco.2012.09.002&partnerID=40&md5=a0aed38b440a50cc810b69b76479530a","University of Chicago, Booth School of Business, 5807 South Woodlawn Avenue, Chicago, IL 60637, United States","Maffett, M., University of Chicago, Booth School of Business, 5807 South Woodlawn Avenue, Chicago, IL 60637, United States","Using cross-country data on trading by international mutual funds, I find that firms with more opaque information environments, as captured by firm- and country-level measures of the availability of financial reporting information, experience more privately informed trading by institutional investors. The association between firm-level opacity and informed trading is most pronounced where country-level disclosure infrastructures are less developed and for those investors for whom the incentives and opportunities to acquire private information are greatest. A difference-in-differences analysis of the returns earned by institutions in opaque stocks suggests that this information advantage is economically significant. © 2012 Elsevier B.V.","Informed trading; Institutional investors; International accounting; Transparency",,"Maffett, M.; University of Chicago, 5807 South Woodlawn Avenue, Chicago, IL 60637, United States; email: mark.maffett@chicagobooth.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84872488288
"Denis D.K.","7005795336;","Mandatory clawback provisions, information disclosure, and the regulation of securities markets",2012,"Journal of Accounting and Economics","54","2-3",,"197","200",,20,"10.1016/j.jacceco.2012.07.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872488187&doi=10.1016%2fj.jacceco.2012.07.002&partnerID=40&md5=1c6b1bab0ced4a55f89e57f63248bb71","Joseph M. Katz Graduate School of Business, College of Business Administration, University of Pittsburgh, Pittsburgh, PA 15260, United States","Denis, D.K., Joseph M. Katz Graduate School of Business, College of Business Administration, University of Pittsburgh, Pittsburgh, PA 15260, United States","Chan et al. (2012) find that voluntary adoption of compensation clawback provisions is followed by fewer financial restatements and fewer auditor reports of material internal control weaknesses, higher earnings response coefficients, and reduced auditing fees and lags. They conclude that voluntary adoption of clawback provisions leads to increased financial integrity. Based on these findings they suggest that U.S. government mandated clawback provisions will be effective in reducing material financial misstatements. I offer possible alternative interpretations of CCCY's results and discuss issues surrounding government regulation of clawback provisions in particular and corporate behavior more generally. © 2012 Elsevier B.V.","Clawbacks; Corporate governance; Disclosure; Regulation",,"Denis, D.K.; Joseph M. Katz Graduate School of Business, , Pittsburgh, PA 15260, United States; email: diane@katz.pitt.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84872488187
"Fu R., Kraft A., Zhang H.","55325621700;22733935400;7409196975;","Financial reporting frequency, information asymmetry, and the cost of equity",2012,"Journal of Accounting and Economics","54","2-3",,"132","149",,78,"10.1016/j.jacceco.2012.07.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872487869&doi=10.1016%2fj.jacceco.2012.07.003&partnerID=40&md5=b046a68839478cbb02ca79d4c1c5637c","Rotterdam School of Management, Erasmus University, Burgemeester Oudlaan 50, T08-39, Rotterdam 3062 PA, Netherlands; Sir John Cass Business School, City University London, 106 Bunhill Row, London EC1Y 8TZ, United Kingdom; Nanyang Business School, Nanyang Technological University, Nanyang Avenue, S3-01C-90, Singapore 639798, Singapore","Fu, R., Rotterdam School of Management, Erasmus University, Burgemeester Oudlaan 50, T08-39, Rotterdam 3062 PA, Netherlands; Kraft, A., Sir John Cass Business School, City University London, 106 Bunhill Row, London EC1Y 8TZ, United Kingdom; Zhang, H., Nanyang Business School, Nanyang Technological University, Nanyang Avenue, S3-01C-90, Singapore 639798, Singapore","Using hand-collected data on firms' interim reporting frequency from 1951 to 1973, we examine the impact of financial reporting frequency on information asymmetry and the cost of equity. Our results show that higher reporting frequency reduces information asymmetry and the cost of equity, and they are robust towards considerations of the endogenous nature of firms' reporting frequency choice. We obtain similar results when we focus on mandatory changes in reporting frequency. Our results suggest the benefits of increased reporting frequency. © 2012 Elsevier B.V.","Cost of equity; Information asymmetry; Interim reporting frequency",,"Kraft, A.; Sir John Cass Business School, 106 Bunhill Row, London EC1Y 8TZ, United Kingdom; email: Arthur.Kraft.1@city.ac.uk",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84872487869
"Chhaochharia V., Kumar A., Niessen-Ruenzi A.","18633412500;55716707600;55195745000;","Local investors and corporate governance",2012,"Journal of Accounting and Economics","54","1",,"42","67",,76,"10.1016/j.jacceco.2012.03.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862262574&doi=10.1016%2fj.jacceco.2012.03.002&partnerID=40&md5=4f92b40b371e795633eda9977378f40c","University of Miami, United States; University of Mannheim, Germany","Chhaochharia, V., University of Miami, United States; Kumar, A., University of Miami, United States; Niessen-Ruenzi, A., University of Mannheim, Germany","This paper shows that local institutional investors are effective monitors of corporate behavior. Firms with high local ownership have better internal governance and are more profitable. These firms are also less likely to manage their earnings aggressively or backdate options and are less likely to be targets of class action lawsuits. Further, managers of such firms exhibit a lower propensity to engage in ""empire building"" and are less likely to ""lead the quiet life"". Examining the local monitoring mechanisms, we find that local institutions are more likely to introduce shareholder proposals, increase CEO turnover, and reduce excess CEO pay. © 2012 Elsevier B.V..","Corporate governance; Institutional investors; Local bias; Monitoring; Shareholder proximity",,"Kumar, A.; Department of Finance, 514 Jenkins Building, Coral Gables, FL 33124, United States; email: akumar@miami.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84862262574
"Barth M.E., Landsman W.R., Lang M., Williams C.","7102913646;7003762923;7202006388;57212153522;","Are IFRS-based and US GAAP-based accounting amounts comparable?",2012,"Journal of Accounting and Economics","54","1",,"68","93",,245,"10.1016/j.jacceco.2012.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862261483&doi=10.1016%2fj.jacceco.2012.03.001&partnerID=40&md5=6508c237c838848c3b88fe93924d7ecf","Graduate School of Business, Stanford University, Stanford, CA 94305-5015, United States; Kenan-Flagler Business School, University of North Carolina, Chapel Hill, NC 27599-3490, United States; Stephen M. Ross School of Business, University of Michigan, Ann Arbor, MI 48109-1234, United States","Barth, M.E., Graduate School of Business, Stanford University, Stanford, CA 94305-5015, United States; Landsman, W.R., Kenan-Flagler Business School, University of North Carolina, Chapel Hill, NC 27599-3490, United States; Lang, M., Kenan-Flagler Business School, University of North Carolina, Chapel Hill, NC 27599-3490, United States; Williams, C., Stephen M. Ross School of Business, University of Michigan, Ann Arbor, MI 48109-1234, United States","This study examines whether application of IFRS by non-US firms results in accounting amounts comparable to those resulting from application of US GAAP by US firms. IFRS firms have greater accounting system and value relevance comparability with US firms when IFRS firms apply IFRS than when they applied domestic standards. Comparability is greater for firms that adopt IFRS mandatorily, firms in common law and high enforcement countries, and in more recent years. Earnings smoothing, accrual quality, and timeliness are potential sources of the greater comparability. Although application of IFRS has enhanced financial reporting comparability with US firms, significant differences remain. © 2012 Elsevier B.V..","Comparability; IFRS; International accounting",,"Barth, M.E.; Graduate School of Business, , Stanford, CA 94305-5015, United States; email: mbarth@stanford.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84862261483
"Kwak B., Ro B.T., Suk I.","49861511700;7004273469;36968723500;","The composition of top management with general counsel and voluntary information disclosure",2012,"Journal of Accounting and Economics","54","1",,"19","41",,40,"10.1016/j.jacceco.2012.04.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862255578&doi=10.1016%2fj.jacceco.2012.04.001&partnerID=40&md5=1a84528726b287a16b45917c8445aa64","Graduate School of Finance and Accounting, Korea Advanced Institute of Science and Technology (KAIST), South Korea; Krannert School of Management, Purdue University, 4021 Rawls Hall, West Lafayette, IN 47907, United States; School of Management, State University of New York at Buffalo, United States","Kwak, B., Graduate School of Finance and Accounting, Korea Advanced Institute of Science and Technology (KAIST), South Korea; Ro, B.T., Graduate School of Finance and Accounting, Korea Advanced Institute of Science and Technology (KAIST), South Korea, Krannert School of Management, Purdue University, 4021 Rawls Hall, West Lafayette, IN 47907, United States; Suk, I., School of Management, State University of New York at Buffalo, United States","We examine whether the composition of top management with General Counsel (GC) affects properties of management earnings forecasts disclosures. After controlling for corporate governance and litigation risk, we find that firms with a GC in top management are more likely to issue forecasts, particularly bad news forecasts, than other firms. Further, their forecasts are less optimistic and more accurate than those issued by others. Consistently, the stock price reaction to their forecast news is stronger. These effects are more pronounced when the GC's managerial status is higher. Overall, our results suggest that GCs play an important role in corporate disclosures. © 2012 Elsevier B.V..","General counsel; Management earnings forecasts; Top management composition; Voluntary governance mechanism; Voluntary information disclosure",,"Ro, B.T.; Graduate School of Finance and Accounting, South Korea; email: btro@purdue.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84862255578
"Bushman R.M., Williams C.D.","6603387885;57212153522;","Accounting discretion, loan loss provisioning, and discipline of Banks' risk-taking",2012,"Journal of Accounting and Economics","54","1",,"1","18",,195,"10.1016/j.jacceco.2012.04.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862247318&doi=10.1016%2fj.jacceco.2012.04.002&partnerID=40&md5=a8d4cbcec62a1925a854cedceb9a55a2","Kenan-Flagler Business School, University of North Carolina-Chapel Hill, United States; Ross School of Business, University of Michigan, United States","Bushman, R.M., Kenan-Flagler Business School, University of North Carolina-Chapel Hill, United States; Williams, C.D., Ross School of Business, University of Michigan, United States","Examining banks across 27 countries, we estimate two measures of the forward-looking orientation reflected in discretionary loan provisioning practices within a country. We document that forward-looking provisioning designed to smooth earnings dampens discipline over risk-taking, consistent with diminished transparency inhibiting outside monitoring. In contrast, forward-looking provisioning reflecting timely recognition of expected future loan losses is associated with enhanced risk-taking discipline. Thus, proposals to change loan loss accounting embed significant risks of unintended consequences, as gains from reducing pro-cyclicality may be swamped by losses in transparency that dampen market discipline and increase the scope for less prudent risk-taking by banks. © 2012 Elsevier B.V..","Banks; Discretion; Loan loss provisions; Risk; Smoothing",,"Williams, C.D.; Ross School of Business, United States; email: williacd@umich.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84862247318
"Ettredge M., Huang Y., Zhang W.","6602933192;42961591300;55261814700;","Earnings restatements and differential timeliness of accounting conservatism",2012,"Journal of Accounting and Economics","53","3",,"489","503",,54,"10.1016/j.jacceco.2012.01.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862818148&doi=10.1016%2fj.jacceco.2012.01.002&partnerID=40&md5=02930d26eca1cbd7e797d667948f5bf9","AIS Department, University of Kansas, United States; School of Accountancy, University of Louisville, United States; Cheung Kong Graduate School of Business, Beijing, China","Ettredge, M., AIS Department, University of Kansas, United States; Huang, Y., School of Accountancy, University of Louisville, United States; Zhang, W., Cheung Kong Graduate School of Business, Beijing, China","We examine whether Basu's (1997) differential timeliness metric and the related C-Score metric are effective in detecting predictable differences in conservatism surrounding corrections of overstated earnings. Cross-sectional and time-series analyses, employing 2132 firms making restatements during 1999-2005, suggest Basu-based metrics capture variation in conservatism. Further, we find that increases in conservatism following restatements are contingent on improvements in corporate governance. Collectively, these results provide evidence of the usefulness of the Basu-based metrics in the restatement setting. © 2012 Elsevier B.V.","Basu model; C-Score; Conservatism; Differential timeliness; Governance; M41; Restatement",,"Huang, Y.; School of Accountancy, United States; email: y.huang@lousiville.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84862818148
"Masulis R.W., Wang C., Xie F.","6506697849;18635721000;36150300600;","Globalizing the boardroom-The effects of foreign directors on corporate governance and firm performance",2012,"Journal of Accounting and Economics","53","3",,"527","554",,234,"10.1016/j.jacceco.2011.12.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862794796&doi=10.1016%2fj.jacceco.2011.12.003&partnerID=40&md5=53ab65eae6ba54121e9a525b80158ba3","University of New South Wales, Australia; Chinese University of Hong Kong, Hong Kong; George Mason University, United States","Masulis, R.W., University of New South Wales, Australia; Wang, C., Chinese University of Hong Kong, Hong Kong; Xie, F., George Mason University, United States","We examine the benefits and costs associated with foreign independent directors (FIDs) at U.S. corporations. We find that firms with FIDs make better cross-border acquisitions when the targets are from the home regions of FIDs. However, FIDs also display poor board meeting attendance records and are associated with a greater likelihood of intentional financial misreporting, higher CEO compensation, and a lower sensitivity of CEO turnover to performance. Finally, firms with FIDs exhibit significantly poorer performance, especially as their business presence in the FID's home region becomes less important. © 2011 Elsevier B.V.","Board meeting attendance; CEO compensation; CEO turnover; Cross-border acquisition; Earnings restatement; Firm performance; Foreign directors",,"Xie, F.; George Mason UniversityUnited States; email: fxie@gmu.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84862794796
"Hou K., van Dijk M.A., Zhang Y.","7007093537;8453257900;7601324604;","The implied cost of capital: A new approach",2012,"Journal of Accounting and Economics","53","3",,"504","526",,146,"10.1016/j.jacceco.2011.12.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862789554&doi=10.1016%2fj.jacceco.2011.12.001&partnerID=40&md5=e6159cef3695fb76f10a621dbc75a36d","Fisher College of Business, The Ohio State University, 2100 Neil Avenue, Columbus, OH 43210, United States; Rotterdam School of Management, Erasmus University, 3000 DR Rotterdam, Netherlands; School of Accountancy, Chinese University of Hong Kong, Shatin, NT, Hong Kong","Hou, K., Fisher College of Business, The Ohio State University, 2100 Neil Avenue, Columbus, OH 43210, United States; van Dijk, M.A., Rotterdam School of Management, Erasmus University, 3000 DR Rotterdam, Netherlands; Zhang, Y., School of Accountancy, Chinese University of Hong Kong, Shatin, NT, Hong Kong","We use earnings forecasts from a cross-sectional model to proxy for cash flow expectations and estimate the implied cost of capital (ICC) for a large sample of firms over 1968-2008. The earnings forecasts generated by the cross-sectional model are superior to analysts' forecasts in terms of coverage, forecast bias, and earnings response coefficient. Moreover, the model-based ICC is a more reliable proxy for expected returns than the ICC based on analysts' forecasts. We present evidence on the cross-sectional relation between firm-level characteristics and ex ante expected returns using the model-based ICC. © 2011 Elsevier B.V.","Asset pricing tests; Cross-sectional earnings model; Earnings forecasts; Expected returns; Implied cost of capital",,"Hou, K.; Fisher College of Business, 2100 Neil Avenue, Columbus, OH 43210, United States; email: hou.28@osu.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84862789554
"Chakrabarty B., Moulton P.C.","22978499600;26433733300;","Earnings announcements and attention constraints: The role of market design",2012,"Journal of Accounting and Economics","53","3",,"612","634",,23,"10.1016/j.jacceco.2012.01.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859996220&doi=10.1016%2fj.jacceco.2012.01.001&partnerID=40&md5=b36e84e157eff93c3154856b323030f3","Saint Louis University, 367 Davis-Shaughnessy Hall, St. Louis, MO 63108, United States; Cornell University, 435A Statler Hall, Ithaca, NY 14853, United States","Chakrabarty, B., Saint Louis University, 367 Davis-Shaughnessy Hall, St. Louis, MO 63108, United States; Moulton, P.C., Cornell University, 435A Statler Hall, Ithaca, NY 14853, United States","We identify a new channel - market makers' attention constraints - through which earnings announcements for one stock affect the liquidity of other stocks. When some stocks handled by a designated market maker have earnings announcements, liquidity is lower for non-announcement stocks handled by the same market maker, with the largest effects coming from earnings surprises and stocks with high earnings response coefficients. Half of the liquidity decline reflects attention constraints binding on the individual market maker, and the other half is explained by the market maker's inventory. We further find that a market design change that increases automation alleviates the liquidity effect of attention constraints, despite an increase in the number of stocks allocated to each market maker. © 2012 Elsevier B.V.","Attention constraints; Automation; Earnings announcements; Inventory risk; Liquidity",,"Moulton, P.C.; Cornell University, 435A Statler Hall, Ithaca, NY 14853, United States; email: pmoulton@cornell.edu",,,01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84859996220
